source,target,prediction
Tohru Nitta,Jerry Fjermestad,N
Manfred Broy,Michael Mendler,P
Valeria de Paiva,Michael Mendler,P
Gerald Lüttgen,Michael Mendler,P
Aharon Ben-Tal,Michael Mendler,N
Rajeev Goré,Michael Mendler,N
Juan A. Garay,Michael Mendler,P
Manfred Broy,Min-Jen Tsai,N
Stefan Fischer 0001,Min-Jen Tsai,N
Angèle M. Hamel,Reinhard Wilhelm,N
Angèle M. Hamel,Stéphane Dauzère-Pérès,N
Henk Vandecasteele,Stéphane Dauzère-Pérès,N
Martin Braschler,Stéphane Dauzère-Pérès,N
Nancy Kopell,Stéphane Dauzère-Pérès,N
Olivier Dubois 0002,Stéphane Dauzère-Pérès,N
Grenville J. Armitage,Stéphane Dauzère-Pérès,N
Angèle M. Hamel,Yoshinobu Sato,N
Kenichi Hagihara,Yoshinobu Sato,N
David W. Murray,Yoshinobu Sato,P
Levon H. Khachatrian,Yoshinobu Sato,N
Wenbin Liu,Yoshinobu Sato,N
Daniel Amyot,Armin Eberlein,N
Dietmar Pfahl,Armin Eberlein,N
Daniel Amyot,Bhaskar DasGupta,N
S. Muthukrishnan,Bhaskar DasGupta,P
Dirk Janssens,Bhaskar DasGupta,P
Daniel Amyot,Daniel Panario,N
Edward A. Bender,Daniel Panario,P
Masayoshi Tomizuka,Daniel Panario,N
Ana R. Cavalli,Daniel Panario,N
Daniel Amyot,Yoshiteru Nakamori,N
Stavros A. Koubias,Yoshiteru Nakamori,N
Tu Bao Ho,Yoshiteru Nakamori,N
Mitchell Wand,Yoshiteru Nakamori,N
Kin Keung Lai,Yoshiteru Nakamori,N
Dietmar Pfahl,Günther Ruhe,P
Oliver Laitenberger,Günther Ruhe,P
Armin Eberlein,Günther Ruhe,N
Dietmar Pfahl,J. Zhang,N
Young-Gul Kim,J. Zhang,N
Jarke J. van Wijk,J. Zhang,N
Lucas Chi Kwong Hui,J. Zhang,N
Gerhard Knolmayer,Armin Heinzl,N
William C. Chu,Armin Heinzl,N
Charles U. Martel,Armin Heinzl,N
Gerhard Knolmayer,Jaap Hage,N
Kathleen M. Carley,Jaap Hage,N
Pedro Larrañaga,Jaap Hage,N
Rob Kling,Jaap Hage,N
William C. Chu,Don-Lin Yang,N
Sigurd Skogestad,Don-Lin Yang,N
Michela Milano,Don-Lin Yang,N
Carmen Coll,Don-Lin Yang,N
Rodica Branzei,Desmond P. Taylor,N
Giuseppe F. Italiano,Desmond P. Taylor,P
Joel Hass,Desmond P. Taylor,P
Rodica Branzei,Masayuki Inaba,N
Oliver Riordan,Masayuki Inaba,N
Paulo B. Góes,Masayuki Inaba,N
Zhi-Hao Cao,Masayuki Inaba,N
Dan Keun Sung,Masayuki Inaba,N
Pietro Liò,Masayuki Inaba,N
Lixin Shen,Masayuki Inaba,N
Guillem Femenias,Ken-ichi Matsumoto,N
Rik Van de Walle,Ken-ichi Matsumoto,N
Guillem Femenias,Ranjit Bose,N
Michael Mitzenmacher,Ranjit Bose,N
Ming-Chien Shan,Ranjit Bose,N
Eerke A. Boiten,Ranjit Bose,N
Walter Kern,Beno Benhabib,N
James K. Mills,Beno Benhabib,P
Layne T. Watson,Beno Benhabib,P
Walter Kern,Gregory M. Vaudreuil,N
Moshe Tennenholtz,Gregory M. Vaudreuil,N
George Varghese,Gregory M. Vaudreuil,P
Volker Brendel,Rick S. Blum,N
Helmut Bölcskei,Rick S. Blum,P
Attahiru Sule Alfa,Rick S. Blum,N
Wen Gao 0001,Charles X. Ling,N
Mingmin Zhang,Charles X. Ling,N
William R. Taylor,Charles X. Ling,N
Michel de Mathelin,Charles X. Ling,N
Wen Gao 0001,Michele Migliore,N
Mingmin Zhang,Michele Migliore,N
Michael L. Hines,Michele Migliore,N
Rami G. Melhem,Neville Hogan,N
Ralf Schneider,Neville Hogan,N
Allan K. Y. Wong,Neville Hogan,N
Rami G. Melhem,Stephen H. Edwards,P
Michael H. Rothkopf,Stephen H. Edwards,N
Satoshi Tadokoro,Stephen H. Edwards,P
Lee-Feng Chien,Arndt Bode,P
Michael Gleicher,Arndt Bode,P
Gaetano Palumbo,Arndt Bode,N
Lee-Feng Chien,Yen-Jen Oyang,P
Michael Gleicher,Shouyang Wang,N
Gonzalo Pajares,Shouyang Wang,N
Kin Keung Lai,Shouyang Wang,P
Yoshiteru Nakamori,Shouyang Wang,N
Gaetano Palumbo,Massimo Alioto,P
Dieter Rautenbach,David R. Cheriton,N
Tarek S. Abdelrahman,David R. Cheriton,P
Vincenzo Lottici,David R. Cheriton,N
Dieter Rautenbach,Tong-Yee Lee,N
Dave A. Thomas,Tong-Yee Lee,N
Alfio Lombardo,Tong-Yee Lee,N
Dieter Rautenbach,Zhigeng Pan,N
Pheng-Ann Heng,Zhigeng Pan,P
Mingmin Zhang,Zhigeng Pan,P
David Zhang 0001,Zhigeng Pan,N
Lutz Volkmann,Michael R. Macedonia,N
Jan Daciuk,Michael R. Macedonia,N
Deepak Kapur,Michael R. Macedonia,P
Paul Le Guernic,Michael R. Macedonia,P
Alfonso Carlosena,Michael R. Macedonia,N
Er-Wei Bai,Christian S. Jensen,P
Er-Wei Bai,Milind Dawande,N
Ce Zhu,Milind Dawande,N
David D. Yao,Milind Dawande,P
Fausto Giunchiglia,Milind Dawande,P
Chelliah Sriskandarajah,Milind Dawande,P
Behrouz Farhang-Boroujeny,Christian Schlegel,P
Witold A. Krzymien,Christian Schlegel,P
Sheng-Gang Li,Christian Schlegel,N
Jonathan Freeman,Christian Schlegel,N
Behrouz Farhang-Boroujeny,Stavros A. Kotsopoulos,N
Frank van Harmelen,Stavros A. Kotsopoulos,N
Hongsik Choi,Arno Scharl,N
Roger Hartley,Arno Scharl,N
Hongsik Choi,Patricia Melin,N
Chin-Tau A. Lea,Patricia Melin,N
Hongsik Choi,Suresh Subramaniam,P
Elizabeth Chang 0001,Suresh Subramaniam,N
Dimitris Plexousakis,Suresh Subramaniam,N
Wojciech Penczek,Suresh Subramaniam,N
Hongsik Choi,Zhenya He,N
Fu-Lai Chung,Zhenya He,N
Harold Szu,Zhenya He,P
Chris Pollett,Arnold Beckmann,N
Samuel R. Buss,Arnold Beckmann,P
Alexander A. Pasko,Arnold Beckmann,N
Shi-Ming Huang,Arnold Beckmann,N
Guoliang Xue,Arnold Beckmann,N
Guoan Bi,Arnold Beckmann,N
Samuel R. Buss,Chris Pollett,P
Michael Alekhnovich,Chris Pollett,P
Shi-Ming Huang,John S. Edwards,N
Stewart Robinson,John S. Edwards,P
Herman Lam,John S. Edwards,N
Attila Gürsoy,John S. Edwards,N
Toby Berger,John S. Edwards,N
Igor E. Zverovich,John S. Edwards,N
Guoliang Xue,Barry Eaglestone,P
Guoliang Xue,Elgar Fleisch,N
Friedemann Mattern,Elgar Fleisch,N
Guoliang Xue,K. S. Kim,N
Qi Cheng,K. S. Kim,N
Guoliang Xue,Koichi Suzumori,N
Guoan Bi,Liren Zhang,N
Ann Majchrzak,Liren Zhang,N
Sayandev Mukherjee,Liren Zhang,N
Huirong Fu,Liren Zhang,P
Kai-Kuang Ma,Liren Zhang,N
Guoan Bi,Mile K. Stojcev,N
Pertti M. Mäkilä,Mile K. Stojcev,N
Nong Ye,Mile K. Stojcev,N
Toshiharu Sugie,Mile K. Stojcev,N
Ioan Tomescu,Mile K. Stojcev,N
Randolph L. Moses,Sally I. McClean,N
Randolph L. Moses,Vinko Erceg,P
Bertram Ludäscher,Vinko Erceg,P
Fiorella de Rosis,Vinko Erceg,N
Arogyaswami Paulraj,Vinko Erceg,P
Jie Chen 0005,Carlo S. Regazzoni,N
Giovanni L. Sicuranza,Carlo S. Regazzoni,P
Paola Inverardi,Carlo S. Regazzoni,P
Jovan Dj. Golic,Carlo S. Regazzoni,P
Chris Pounder,Carlo S. Regazzoni,N
Moshe Sipper,Carlo S. Regazzoni,P
Jie Chen 0005,Richard H. Middleton,P
Franco Davoli,Richard H. Middleton,N
Chimay J. Anumba,Richard H. Middleton,N
Jie Chen 0005,Wenfei Fan,N
W. David Kelton,Wenfei Fan,N
Dieter Merkl,Jen-Tzung Chien,N
Pericles Loucopoulos,Jen-Tzung Chien,N
P. C. Ching,Jen-Tzung Chien,P
Dieter Merkl,Susan V. Vrbsky,N
Charu C. Aggarwal,Susan V. Vrbsky,P
David Brown,Susan V. Vrbsky,P
Luc Berthouze,Susan V. Vrbsky,N
C.-J. Richard Shi,Susan V. Vrbsky,N
Gilead Tadmor,Susan V. Vrbsky,N
Martin Breunig,Arnold Neumaier,N
Jae Kyeong Kim,Arnold Neumaier,N
Martin Breunig,Géza Tóth,N
Klara Nahrstedt,Géza Tóth,P
József Solymosi,Géza Tóth,P
Rolf Oppliger,Géza Tóth,N
Ming Li 0001,Géza Tóth,P
Fabio Solari,Géza Tóth,N
Martin Breunig,Sanjeev Bedi,N
Fathy Ismail,Sanjeev Bedi,P
Aníbal Ollero,Sanjeev Bedi,N
David W. Cheung,Sanjeev Bedi,N
Thomas Hess,Darren Dalcher,N
David Raffo,Darren Dalcher,N
Thomas Hess,Hervé Martin,N
Zhi Jin,Hervé Martin,N
Tao Li,Hervé Martin,N
Guillermo Owen,Hervé Martin,N
Wenan Zang,Sándor Pongor,N
Miron Livny,Sándor Pongor,P
Lionello Pogliani,Sándor Pongor,N
Xiaodong Wang 0001,Sándor Pongor,N
Vittorio Murino,T. Y. Lin,N
Danny Krizanc,T. Y. Lin,N
Silvia Giordano,T. Y. Lin,N
Andreas Uhl,T. Y. Lin,N
Dimitri Leemans,Ralf Hofestädt,N
László T. Kóczy,Ralf Hofestädt,N
Eric Van Wyk,Ralf Hofestädt,N
Robert M. Miura,Ralf Hofestädt,N
Masaaki Harada,Ralf Hofestädt,N
Nikolay A. Kolchanov,Ralf Hofestädt,P
Dimitri Leemans,Wai Lam,N
Henry M. Gladney,Wai Lam,N
Sándor Pongor,Wai Lam,N
Kyungwhoon Cheun,Wai Lam,N
Jean-François Cordeau,Wai Lam,N
Ranjit Bose,S. S. Yu,N
Li Deng,S. S. Yu,N
Deb Roy,S. S. Yu,N
Gérard D. Cohen,S. S. Yu,N
Serpil Sayin,Kwyro Lee,N
Michael S. Lew,Donald D. Cowan,P
Lorenzo Farina,Donald D. Cowan,N
Michael S. Lew,Nicu Sebe,P
John Karat,Clare-Marie Karat,P
John Vergo,Clare-Marie Karat,N
Sherman R. Alpert,Clare-Marie Karat,P
Akbar M. Sayeed,Clare-Marie Karat,N
Dominique Attali,Morten Hertzum,N
Hiroshi Kawakami,Morten Hertzum,N
Markus Fischer,Morten Hertzum,N
Dominique Attali,Udi Rotics,N
Justin Zobel,Udi Rotics,P
Moez Limayem,Udi Rotics,N
Lajos Hajdu,Udi Rotics,N
Giridharan Iyengar,Arnon Amir,P
Feng Liu,Arnon Amir,N
Thilo Sauter,Arnon Amir,N
Itzhak Gilboa,Arnon Amir,N
Andrew H. Gee,Arnon Amir,P
Thilo Sauter,Jong Park,N
Michael Schroeder 0001,Jong Park,N
Kyungsook Han,Jong Park,N
Thilo Sauter,Mark S. Nixon,N
John N. Carter,Mark S. Nixon,P
Carl-Erik W. Sundberg,Mark S. Nixon,N
Itzhak Gilboa,Jeremy R. Johnson,N
David A. Padua,Jeremy R. Johnson,P
H. Yan,Jeremy R. Johnson,N
Hussein T. Mouftah,Jeremy R. Johnson,N
Itzhak Gilboa,Mohsen Kavehrad,N
Thomas Rist,Mohsen Kavehrad,P
Marianne Winslett,Seongwon Cho,N
Clifford A. Reiter,Seongwon Cho,N
Matteo Sonza Reorda,Seongwon Cho,P
Morris Sloman,Chin E. Lin,N
Hao Shen,Chin E. Lin,N
Wolfgang Nejdl,Djemel Ziou,P
Jean-Marc Martel,Celso Grebogi,N
Clyde W. Holsapple,Celso Grebogi,N
Michael Schrefl,Celso Grebogi,N
Denis Laurendeau,Celso Grebogi,N
Tatsuya Kawahara,Celso Grebogi,N
Jean-Marc Martel,Karlheinz Gröchenig,N
Holk Cruse,Karlheinz Gröchenig,N
Uri Zwick,Edith Cohen,P
Yossi Azar,Edith Cohen,P
Amos Fiat,Edith Cohen,P
Stephen J. Wright,Edith Cohen,P
Uri Zwick,Yehea I. Ismail,N
Marcelino Lázaro,Yehea I. Ismail,N
Jason Tsong-Li Wang,Yehea I. Ismail,N
Elaine M. Eschen,Yehea I. Ismail,N
Rafael Bru,Yehea I. Ismail,N
Geert Leus,Dick den Hertog,N
Ibrahim Matta,Dick den Hertog,N
Edwin R. van Dam,Dick den Hertog,N
Jack P. C. Kleijnen,Dick den Hertog,N
Janusz Zalewski,Dick den Hertog,N
Helmut Bölcskei,Hong-Jiang Zhang,N
Helmut Bölcskei,Oscar De Feo,N
Tamara G. Kolda,Oscar De Feo,N
Michael Peter Kennedy,Oscar De Feo,P
Alain Giorgetti,Oscar De Feo,N
Howard D. White,Oscar De Feo,N
Tung-Sang Ng,Oscar De Feo,N
Umberto Mengali,Oscar De Feo,N
Rick S. Blum,Marco Bove,N
Stanislaw Osowski,Marco Bove,N
Sanjay Kumar Madria,Marco Bove,N
John B. Anderson,Julia Padberg,N
Horst Lichter,Julia Padberg,N
Hai Zhuge,Julia Padberg,N
Antonio Bonafonte,Masakiyo Miyazawa,N
Richard Y. Wang,Masakiyo Miyazawa,N
Klaus Weihrauch,Masakiyo Miyazawa,N
Martin Fowler,Arrigo Bonisoli,N
Victor Mitrana,Arrigo Bonisoli,N
Martin Fowler,Ray J. Paul,P
Flávio Keidi Miyazawa,Ray J. Paul,N
Stewart Robinson,Ray J. Paul,P
Michael Pidd,Ray J. Paul,P
Mark Lycett,Ray J. Paul,P
Sy-Ming Guu,Ray J. Paul,N
Juan I. Ramos 0001,Ray J. Paul,N
Victor Mitrana,Daniel Kobler,N
Takeshi Furuhashi,Daniel Kobler,N
Udi Rotics,Daniel Kobler,P
Michael Gertz,Daniel Kobler,N
Norma Zagaglia Salvi,Francesco Maffioli,N
Yves Robert,Francesco Maffioli,P
Giorgio Gallo,Francesco Maffioli,P
Mark A. Musen,Francesco Maffioli,P
Norma Zagaglia Salvi,Mike Holcombe,N
Reginald L. Lagendijk,Mike Holcombe,N
Stephen Hinde,Kim Guldstrand Larsen,N
Yves Caseau,Kim Guldstrand Larsen,P
Tzi-cker Chiueh,Kim Guldstrand Larsen,P
Zoltán Ésik,Kim Guldstrand Larsen,P
George Bebis,Kim Guldstrand Larsen,P
Simon C. K. Shiu,Kim Guldstrand Larsen,N
Stephen Hinde,Shaun Quegan,N
Nikolaos F. Matsatsinis,Shaun Quegan,N
John J. Ritsko,Shaun Quegan,N
Theo Ungerer,Shaun Quegan,N
Teng Joon Lim,Ewing L. Lusk,P
Teng Joon Lim,Ping Zhang 0002,N
M. Sami Fadali,Ping Zhang 0002,N
Joseph D. Ward,Ping Zhang 0002,N
Teng Joon Lim,Yi Zhao,N
Ping Wang,Yi Zhao,P
Ali Shokoufandeh,Yi Zhao,N
Maria Grazia Speranza,Yi Zhao,N
Dhruv Mubayi,Yi Zhao,N
Hossein Saiedian,Laurent Praly,N
Kenichi Hagihara,Laurent Praly,N
Derek G. Corneil,Laurent Praly,P
Tin Kam Ho,Laurent Praly,N
Hossein Saiedian,Valerie J. Gillet,P
Rein van den Boomgaard,Valerie J. Gillet,N
Erik M. van Mulligen,Valerie J. Gillet,N
Rogier M. van Eijk,Valerie J. Gillet,N
Leroy Quet,Valerie J. Gillet,N
Jun Ye,Valerie J. Gillet,N
Hossein Saiedian,Yue Joseph Wang,P
David Gareth Evans,Geoffrey P. Whittle,N
Roberto Barrio,Geoffrey P. Whittle,N
Nadia Creignou,Geoffrey P. Whittle,N
David Gareth Evans,Helen Petrie,N
Yves Nievergelt,Helen Petrie,N
Jonathan Freeman,Helen Petrie,N
Joost Engelfriet,Helen Petrie,P
Eivind Hovig,Inge Jonassen,P
Marco Parvis,Inge Jonassen,N
Eivind Hovig,Jiri Matas,P
Ali Shokoufandeh,Jiri Matas,P
Chiang Kao,Jiri Matas,N
Bernd Lamparter,Jiri Matas,N
King-Tim Ko,Jiri Matas,P
Eivind Hovig,Sergio M. Savaresi,N
Eivind Hovig,Victor O. K. Li,N
Bin Wu,Victor O. K. Li,N
Hiroshi Murase,Victor O. K. Li,P
Xiao-Dong Hu,Victor O. K. Li,P
Krzysztof R. Apt,Wai-Ki Ching,N
Wenceslas Fernandez de la Vega,Wai-Ki Ching,N
Simone Tini,Gurusamy Mohan,N
Kee Chaing Chua,Gurusamy Mohan,N
Byrav Ramamurthy,Gurusamy Mohan,N
Yael Edan,Thomas A. Funkhouser,N
David P. Dobkin,Thomas A. Funkhouser,P
Sharon M. Crook,Thomas A. Funkhouser,N
Guillaume Fertin,Arthur L. Liestman,P
Ali Allahverdi,Arthur L. Liestman,N
Cristian Calude,Arthur L. Liestman,P
Veljko M. Milutinovic,Arthur L. Liestman,P
Guillaume Fertin,Takahiro Hara,N
Ray Dawson,Takahiro Hara,N
Jordi Atserias,Takahiro Hara,N
Erik P. de Vink,Takahiro Hara,N
Ali Allahverdi,Flavio Licciulli,N
Keshab K. Parhi,Flavio Licciulli,P
Songchun Moon,Flavio Licciulli,P
Cristian Calude,Chung-Ju Chang,N
Dario Floreano,Chung-Ju Chang,N
Peter Che Bor Lam,Chung-Ju Chang,N
Jason Lee,Chung-Ju Chang,N
Christian H. Bischof,Chung-Ju Chang,N
Veljko M. Milutinovic,Gaetano Scarano,P
Ram Ramesh,Gaetano Scarano,N
Raymond E. Levitt,Gaetano Scarano,N
Daniel J. Rosenkrantz,Gaetano Scarano,N
Veljko M. Milutinovic,Marco Gori,P
Toni C. M. Rietveld,Arthur M. Farley,N
Toni C. M. Rietveld,Xiaofan Yang,N
David J. Evans 0001,Xiaofan Yang,P
Hong-Jian Lai,Xiaofan Yang,N
Kevin D. Glazebrook,Xiaofan Yang,N
Tosiyasu L. Kunii,Jun Zou,P
Zhiqiang Cai,Jun Zou,P
Pheng-Ann Heng,Jun Zou,N
Scott Davidson,Jun Zou,N
Hanqiu Sun,Jun Zou,N
Tosiyasu L. Kunii,Lars Wanhammar,P
Huyên Pham,Lars Wanhammar,N
Chaitali Chakrabarti,Lars Wanhammar,N
Bruce L. Jacob,Lars Wanhammar,N
Won Kim 0001,Lars Wanhammar,P
Maristella Matera,Lars Wanhammar,N
Naohiro Ishii,Lars Wanhammar,P
Avishai Wool,Lars Wanhammar,N
Tosiyasu L. Kunii,Tomaz Pisanski,P
Xiaochuan Pan,Tomaz Pisanski,N
Edward Herskovits,Lizy Kurian John,N
Karen Aardal,Lizy Kurian John,P
Charles R. Moore,Lizy Kurian John,N
Bruce G. Buchanan,Lizy Kurian John,P
Giorgio A. Ascoli,Srivaths Ravi 0001,N
Daniel J. Quinlan,Piet M. T. Broersen,N
Ron Kikinis,Piet M. T. Broersen,P
Fabio Rocca,Piet M. T. Broersen,N
Bashar Nuseibeh,Jochen Alber,N
Abdollah Khodkar,Jochen Alber,N
Rolf Niedermeier,Jochen Alber,P
Michael R. Fellows,Jochen Alber,P
Mario Cannataro 0001,Jochen Alber,N
Bashar Nuseibeh,Todd M. Austin,P
Rakesh Kumar,Todd M. Austin,N
Chaitali Chakrabarti,Todd M. Austin,N
Stephen W. Keckler,Todd M. Austin,P
Haruhisa Takahashi,Todd M. Austin,N
Naonori Ueda,Todd M. Austin,N
Dov M. Gabbay,Jitendra K. Tugnait,P
John C. Knight,Jitendra K. Tugnait,N
Hui Liu,Jitendra K. Tugnait,P
Guang Gong,Jitendra K. Tugnait,N
John G. Taylor,Baile Shi,P
Guojun Lu,Baile Shi,P
Chin Lung Lu,Baile Shi,N
Christian Lécot,Baile Shi,N
John G. Taylor,George Drettakis,P
Xavier Granier,George Drettakis,P
Cairong Zou,George Drettakis,N
John G. Taylor,Robert Dale,P
Luigi Fortuna,Robert Dale,N
Christof Ebert,Robert Dale,N
John G. Taylor,S. Kim,P
M. Michael Gromiha,S. Kim,N
Steffen Hölldobler,Jerzy Tyszkiewicz,N
Uwe Aßmann,Jerzy Tyszkiewicz,N
Steffen Hölldobler,John G. Taylor,P
Ray Hunt,John G. Taylor,N
John W. Fisher III,John G. Taylor,P
Mitsuo Kawato,John G. Taylor,P
Steffen Hölldobler,Pascal Hitzler,N
Mauro Dell'Amico,Debasis Mitra 0001,N
Indra Widjaja,Debasis Mitra 0001,P
Iraj Saniee,Debasis Mitra 0001,P
Ulrich Pferschy,Debasis Mitra 0001,P
Mauro Dell'Amico,Federico Malucelli,P
Ruth F. Curtain,Federico Malucelli,N
Diego Calvanese,Federico Malucelli,N
Peter Värbrand,Federico Malucelli,P
Francesco Maffioli,Federico Malucelli,P
Mark Burgess,Federico Malucelli,N
Mauro Dell'Amico,Maria Luisa Merani,N
Christian Pérez,Maria Luisa Merani,N
Tova Milo,Maria Luisa Merani,N
Francesco Maffioli,Maria Luisa Merani,N
David Taylor,Maria Luisa Merani,N
Alexander C. Loui,Hiroshi Imai,P
Daphne Koller,Hiroshi Imai,P
Johan Bos,Hiroshi Imai,P
Alexander C. Loui,Josep Domingo-Ferrer,N
Vicenç Torra,Josep Domingo-Ferrer,N
Tommi S. Jaakkola,Wayne Luk,P
John D. Villasenor,Wayne Luk,P
John G. Webster,Wayne Luk,P
David De Roure,Arun Iyengar,P
Rafael Barea,Arun Iyengar,N
Wolf-Jürgen Beyn,Arun Iyengar,N
Haruhiko Kimura,Arun Iyengar,N
Alister G. Burr,Arun Iyengar,N
David De Roure,James A. Hendler,P
Rudi Studer,James A. Hendler,P
Toru Ishida 0001,James A. Hendler,P
Yolanda Gil,James A. Hendler,P
Alberto Porta,James A. Hendler,P
Larry S. Davis,James A. Hendler,P
Rafael Barea,Bharat T. Doshi,P
Carlos Humes Jr.,Bharat T. Doshi,N
Shunsuke Uemura,Bharat T. Doshi,P
Rosemary A. Renaut,Bharat T. Doshi,N
Rafael Barea,Luciano Boquete,P
Thomas Villmann,Luciano Boquete,N
Luis Miguel Bergasa,Luciano Boquete,P
Thomas Huber,Luciano Boquete,N
Rafael Barea,Roberto Gaudino,N
Stefano Chessa,Roberto Gaudino,N
Paolo Boldi,Roberto Gaudino,N
Emanuele Viterbo,Roberto Gaudino,P
Hailiang Liu,Roberto Gaudino,N
Mary Croarken,Roberto Gaudino,N
Iain A. Stewart,Roberto Gaudino,N
Haruhiko Kimura,Sung-Bong Yang,N
Bart Kuijpers,Sung-Bong Yang,N
Kevin Curran,Sung-Bong Yang,N
Wen-Chyuan Chiang,Sung-Bong Yang,N
Esther M. Arkin,Arun K. Pujari,N
Leila De Floriani,Arun K. Pujari,N
Abdul-Majid Wazwaz,Arun K. Pujari,N
Akhilesh Bajaj,Arun K. Pujari,N
Leila De Floriani,Mitsuo Gen,N
Cristopher Moore,Mitsuo Gen,N
Genji Yamazaki,Mitsuo Gen,P
Alain Guénoche,Mitsuo Gen,N
Leila De Floriani,Nicolas Spyratos,P
George Samaras,Nicolas Spyratos,P
George Loizou,Nicolas Spyratos,N
Martin Zachariasen,Nicolas Spyratos,N
Pierre Bessière,Nicolas Spyratos,N
Abdul-Majid Wazwaz,Eric C. C. Tsang,N
Francisco Javier López-Fraguas,Eric C. C. Tsang,N
James H. Anderson,Eric C. C. Tsang,N
Abdul-Majid Wazwaz,Thiab R. Taha,N
Chen-Tung Chen,Thiab R. Taha,N
Ling Liu 0001,Thiab R. Taha,N
Karl Entacher,Thiab R. Taha,N
Akhilesh Bajaj,Chiang Kao,N
Akhilesh Bajaj,Hélène Fargier,N
Mo Jamshidi,Hélène Fargier,N
Kwok-Tung Lo,Hélène Fargier,N
Philippe Fortemps,Hélène Fargier,P
G. Manimaran,Arun K. Somani,P
R. Srinivasan,Arun K. Somani,P
Géza Tóth,Arun K. Somani,P
G. Manimaran,Marc Noy,P
Matthew Hennessy,Marc Noy,P
Oriol Serra,Marc Noy,P
Stephane Perennes,Marc Noy,P
Oswin Aichholzer,Marc Noy,P
Vera Sacristán,Marc Noy,P
Elena Braverman,Hidefumi Kobatake,N
Zixiang Xiong,Hidefumi Kobatake,N
Tzi-cker Chiueh,Hidefumi Kobatake,N
Alistair G. Sutcliffe,Hidefumi Kobatake,P
Hudson Turner,Hidefumi Kobatake,N
Ernesto Pimentel,Hidefumi Kobatake,N
Elena Braverman,Shi-Chun Tsai,N
Wei Ren,Shi-Chun Tsai,N
Defeng Sun,Shi-Chun Tsai,N
Susanto Rahardja,Shi-Chun Tsai,N
Andrea Masini,Stefan Heinrich,N
Dan Rubenstein,Stefan Heinrich,N
Gail C. Murphy,Stefan Heinrich,N
Erich Novak,Stefan Heinrich,N
Andrea Masini,Stefano Baratella,P
Ann Blandford,Stefano Baratella,N
Michiel Ronsse,Stefano Baratella,N
Silvia Giordano,Stefano Baratella,N
Antonio Sassano,Benoît Champagne,N
Tho Le-Ngoc,Benoît Champagne,P
Warren E. Dixon,Benoît Champagne,N
Antonio Sassano,Juan I. Ramos 0001,N
Antonio Si,Juan I. Ramos 0001,N
Xiaoshen Wang,Juan I. Ramos 0001,N
Benjamin B. Kimia,Mitsuji Sampei,N
Kaoru Hirota,B. Sundar Rajan,N
Emmanuel G. Collins Jr.,B. Sundar Rajan,N
Ho Soo Lee,B. Sundar Rajan,N
Kaoru Hirota,Christoph Koch 0001,P
Reinhard Pichler,Christoph Koch 0001,P
Ana Ripoll,Christoph Koch 0001,N
John P. Fonseka,Christoph Koch 0001,N
Takio Kurita,Drew V. McDermott,P
Mark H. Burstein,Drew V. McDermott,P
Bernd Hamann,Drew V. McDermott,P
Neil Hindman,Drew V. McDermott,N
Rajendra P. Srivastava,Drew V. McDermott,N
Takio Kurita,Takashi Takahashi,P
Tae-Sun Choi,Takashi Takahashi,N
Kotaro Minato,Takashi Takahashi,P
Kunihiro Chihara,Takashi Takahashi,P
Yasushi Matsumura,Takashi Takahashi,P
Jon W. Mark,Takashi Takahashi,P
Efim B. Kinber,Arun Sharma,P
P. Nagabhushan,Arun Sharma,N
Efim B. Kinber,Ralph A. Evans,N
Guang-Ren Duan,Ralph A. Evans,N
Efim B. Kinber,Roberto Scopigno,P
Peter Marbach,Roberto Scopigno,N
Ian H. Sloan,Roberto Scopigno,N
Yves Grandvalet,Roberto Scopigno,N
Yoshihide Igarashi,Hagit Attiya,P
Qing Li,Hagit Attiya,P
Jörg Kindermann,Hagit Attiya,N
Ugo Montanari,Hagit Attiya,P
Stephen Lin,Baining Guo,N
Frederick W. B. Li,Baining Guo,N
Rynson W. H. Lau,Baining Guo,N
Sean P. Meyn,Baining Guo,N
Panos M. Pardalos,Baining Guo,N
Stephen Lin,Oege de Moor,N
Jonathan Ling,Oege de Moor,N
Sheng-Tun Li,Oege de Moor,N
Pierfrancesco Lombardo,Oege de Moor,N
Eric Van Wyk,Oege de Moor,P
Petr Hájek 0001,Oege de Moor,P
Stephen Lin,Sing Bing Kang,P
Lei Wang,Sing Bing Kang,P
Guangyou Xu,Sing Bing Kang,P
Shing-Chow Chan,Sing Bing Kang,P
Douglas S. Bridges,Sing Bing Kang,N
Daphne Koller,Sing Bing Kang,P
Olivier Dubois 0002,Sing Bing Kang,N
Antonio Criminisi,Sing Bing Kang,P
Mohammed Yeasin,Il Hong Suh,N
Wan Kyun Chung,Il Hong Suh,P
Carlo Sansone,Il Hong Suh,N
Mohammed Yeasin,Ioannis A. Kakadiaris,N
Hyung-Myung Kim,Ioannis A. Kakadiaris,N
Rajeev Sharma,Ioannis A. Kakadiaris,P
Mohammed Yeasin,J. Chen,N
Richard A. Volz,J. Chen,P
Rajeev Sharma,J. Chen,P
R. Baker Kearfott,Henryk Wozniakowski,N
Harald Niederreiter,Henryk Wozniakowski,N
David Wetherall,Henryk Wozniakowski,N
Friedhelm Meyer auf der Heide,Henryk Wozniakowski,P
R. Baker Kearfott,John C. Wierman,N
Claude Kirchner,John C. Wierman,N
