,source,target,prediction
88812,Thomas Beth,Tommy Guess,N
88813,Thomas Beth,Tommy Guess,N
88814,Thomas Beth,Tommy Guess,N
88815,Andrea Corradini,Tommy W. S. Chow,N
88816,Andrea Corradini,Tommy W. S. Chow,N
88817,Andrea Corradini,Tommy W. S. Chow,N
88818,Amnon Ta-Shma,Tomohiko Uyematsu,N
88819,Amnon Ta-Shma,Tomohiko Uyematsu,N
88820,Amnon Ta-Shma,Tomohiko Uyematsu,N
88821,Paul O'Leary,Tomohiko Uyematsu,N
88822,Paul O'Leary,Tomohiko Uyematsu,N
88823,Paul O'Leary,Tomohiko Uyematsu,N
88824,Giampaolo Bella,Tomoki Fukai,N
88825,Giampaolo Bella,Tomoki Fukai,N
88826,Giampaolo Bella,Tomoki Fukai,N
88827,Han Ho Choi,Tomoki Fukai,N
88828,Han Ho Choi,Tomoki Fukai,N
88829,Han Ho Choi,Tomoki Fukai,N
88830,Matjaz B. Juric,Tomoki Fukai,N
88831,Matjaz B. Juric,Tomoki Fukai,N
88832,Matjaz B. Juric,Tomoki Fukai,N
88833,Jianhua Lu,Tomoki Fukai,N
88834,Jianhua Lu,Tomoki Fukai,N
88835,Jianhua Lu,Tomoki Fukai,N
88836,Amotz Bar-Noy,Tomoki Fukai,N
88837,Amotz Bar-Noy,Tomoki Fukai,N
88838,Amotz Bar-Noy,Tomoki Fukai,N
88839,Jong-Sen Lee,Tomoki Nakamigawa,N
88840,Jong-Sen Lee,Tomoki Nakamigawa,N
88841,Jong-Sen Lee,Tomoki Nakamigawa,N
88842,Eva K. Lee,Tomoki Nakamigawa,N
88843,Eva K. Lee,Tomoki Nakamigawa,N
88844,Eva K. Lee,Tomoki Nakamigawa,N
88845,Holger Karl,Tomoki Nakamigawa,N
88846,Holger Karl,Tomoki Nakamigawa,N
88847,Holger Karl,Tomoki Nakamigawa,N
88848,Dieter Fox,Tomomichi Hagiwara,N
88849,Dieter Fox,Tomomichi Hagiwara,N
88850,Dieter Fox,Tomomichi Hagiwara,N
88851,Carme Àlvarez,Tomomichi Hagiwara,N
88852,Carme Àlvarez,Tomomichi Hagiwara,N
88853,Carme Àlvarez,Tomomichi Hagiwara,N
88854,Karlheinz Gröchenig,Tomonobu Senjyu,N
88855,Karlheinz Gröchenig,Tomonobu Senjyu,N
88856,Karlheinz Gröchenig,Tomonobu Senjyu,N
88857,Pierre Duhamel,Tomonobu Senjyu,N
88858,Pierre Duhamel,Tomonobu Senjyu,N
88859,Pierre Duhamel,Tomonobu Senjyu,N
88860,Mary Lou Soffa,Tomoya Enokido,N
88861,Mary Lou Soffa,Tomoya Enokido,N
88862,Mary Lou Soffa,Tomoya Enokido,N
88863,Feodor F. Dragan,Tomoya Enokido,N
88864,Feodor F. Dragan,Tomoya Enokido,N
88865,Feodor F. Dragan,Tomoya Enokido,N
88866,Satoru Kuhara,Tomoyuki Higuchi,N
88867,Satoru Kuhara,Tomoyuki Higuchi,N
88868,Satoru Kuhara,Tomoyuki Higuchi,N
88869,Satoru Miyano,Tomoyuki Higuchi,N
88870,Satoru Miyano,Tomoyuki Higuchi,N
88871,Satoru Miyano,Tomoyuki Higuchi,N
88872,David A. Padua,Tomoyuki Higuchi,N
88873,David A. Padua,Tomoyuki Higuchi,N
88874,David A. Padua,Tomoyuki Higuchi,N
88875,Jürgen Wolff von Gudenberg,Tomoyuki Higuchi,N
88876,Jürgen Wolff von Gudenberg,Tomoyuki Higuchi,N
88877,Jürgen Wolff von Gudenberg,Tomoyuki Higuchi,N
88878,Tomonobu Senjyu,Tomoyuki Nishita,N
88879,Tomonobu Senjyu,Tomoyuki Nishita,N
88880,Tomonobu Senjyu,Tomoyuki Nishita,N
88881,Xiao Fan Wang,Tomoyuki Nishita,N
88882,Xiao Fan Wang,Tomoyuki Nishita,N
88883,Xiao Fan Wang,Tomoyuki Nishita,N
88884,Bertrand Meyer 0001,Tomoyuki Nishita,N
88885,Bertrand Meyer 0001,Tomoyuki Nishita,N
88886,Bertrand Meyer 0001,Tomoyuki Nishita,N
88887,Kung Yao,Tomoyuki Nishita,N
88888,Kung Yao,Tomoyuki Nishita,N
88889,Kung Yao,Tomoyuki Nishita,N
88890,Li-Zhi Liao,Tomoyuki Nishita,N
88891,Li-Zhi Liao,Tomoyuki Nishita,N
88892,Li-Zhi Liao,Tomoyuki Nishita,N
88893,Uwe Meyer-Bäse,Tomoyuki Yamakami,N
88894,Uwe Meyer-Bäse,Tomoyuki Yamakami,N
88895,Uwe Meyer-Bäse,Tomoyuki Yamakami,N
88896,Ji-Ye Mao,Tomoyuki Yamakami,N
88897,Ji-Ye Mao,Tomoyuki Yamakami,N
88898,Ji-Ye Mao,Tomoyuki Yamakami,N
88899,San-Yih Hwang,Tomoyuki Yamakami,N
88900,San-Yih Hwang,Tomoyuki Yamakami,N
88901,San-Yih Hwang,Tomoyuki Yamakami,N
88902,Ryan Kastner,Tomoyuki Yamakami,N
88903,Ryan Kastner,Tomoyuki Yamakami,N
88904,Ryan Kastner,Tomoyuki Yamakami,N
88905,Bojan Mohar,Tomás Feder,N
88906,Bojan Mohar,Tomás Feder,N
88907,Bojan Mohar,Tomás Feder,N
88908,Miroslav Kubat,Tomás Feder,N
88909,Miroslav Kubat,Tomás Feder,N
88910,Miroslav Kubat,Tomás Feder,N
88911,Zoran Petric,Tomás Feder,N
88912,Zoran Petric,Tomás Feder,N
88913,Zoran Petric,Tomás Feder,N
88914,Alexandre Varnek,Tomás Lang,N
88915,Alexandre Varnek,Tomás Lang,N
88916,Alexandre Varnek,Tomás Lang,N
88917,Madhav V. Marathe,Tomás Lang,N
88918,Madhav V. Marathe,Tomás Lang,N
88919,Madhav V. Marathe,Tomás Lang,N
88920,Leo Dorst,Tomás Lang,N
88921,Leo Dorst,Tomás Lang,N
88922,Leo Dorst,Tomás Lang,N
88923,Jyrki Wallenius,Tomás Lang,N
88924,Jyrki Wallenius,Tomás Lang,N
88925,Jyrki Wallenius,Tomás Lang,N
88926,Oscar H. Ibarra,Tomás Lang,N
88927,Oscar H. Ibarra,Tomás Lang,N
88928,Oscar H. Ibarra,Tomás Lang,N
88929,Key-Sun Choi,Tomás Lang,N
88930,Key-Sun Choi,Tomás Lang,N
88931,Key-Sun Choi,Tomás Lang,N
88932,Niels Bjørn-Andersen,Tomás Roubícek,N
88933,Niels Bjørn-Andersen,Tomás Roubícek,N
88934,Niels Bjørn-Andersen,Tomás Roubícek,N
88935,Ahmed H. Tewfik,Ton Kalker,N
88936,Ahmed H. Tewfik,Ton Kalker,N
88937,Ahmed H. Tewfik,Ton Kalker,N
88938,Ali N. Akansu,Ton Kalker,N
88939,Ali N. Akansu,Ton Kalker,N
88940,Ali N. Akansu,Ton Kalker,N
88941,Bede Liu,Ton Kalker,N
88942,Bede Liu,Ton Kalker,N
88943,Bede Liu,Ton Kalker,N
88944,Pierre Duhamel,Ton Kalker,N
88945,Pierre Duhamel,Ton Kalker,N
88946,Pierre Duhamel,Ton Kalker,N
88947,Pierre Moulin,Ton Kalker,N
88948,Pierre Moulin,Ton Kalker,N
88949,Pierre Moulin,Ton Kalker,N
88950,Pieter H. Hartel,Ton Kalker,N
88951,Pieter H. Hartel,Ton Kalker,N
88952,Pieter H. Hartel,Ton Kalker,N
88953,Ben M. Chen,Tong H. Lee,N
88954,Ben M. Chen,Tong H. Lee,N
88955,Ben M. Chen,Tong H. Lee,N
88956,Xiaoyu Song,Tong H. Lee,N
88957,Xiaoyu Song,Tong H. Lee,N
88958,Xiaoyu Song,Tong H. Lee,N
88959,Mitsuji Sampei,Tong H. Lee,N
88960,Mitsuji Sampei,Tong H. Lee,N
88961,Mitsuji Sampei,Tong H. Lee,N
88962,J. Zhang,Tong Heng Lee,N
88963,J. Zhang,Tong Heng Lee,N
88964,J. Zhang,Tong Heng Lee,N
88965,Zhang Yi 0001,Tong Heng Lee,N
88966,Zhang Yi 0001,Tong Heng Lee,N
88967,Zhang Yi 0001,Tong Heng Lee,N
88968,Anita Burgun,Tong Heng Lee,N
88969,Anita Burgun,Tong Heng Lee,N
88970,Anita Burgun,Tong Heng Lee,N
88971,Aduri Pavan,Tong Heng Lee,N
88972,Aduri Pavan,Tong Heng Lee,N
88973,Aduri Pavan,Tong Heng Lee,N
88974,Francesco Masulli,Tong Heng Lee,N
88975,Francesco Masulli,Tong Heng Lee,N
88976,Francesco Masulli,Tong Heng Lee,N
88977,Ron Meir,Tong Zhang 0001,N
88978,Ron Meir,Tong Zhang 0001,N
88979,Ron Meir,Tong Zhang 0001,N
88980,Benoît Champagne,Tong Zhang 0001,N
88981,Benoît Champagne,Tong Zhang 0001,N
88982,Benoît Champagne,Tong Zhang 0001,N
88983,Violet R. Syrotiuk,Tong Zhang 0001,N
88984,Violet R. Syrotiuk,Tong Zhang 0001,N
88985,Violet R. Syrotiuk,Tong Zhang 0001,N
88986,Alfio Lombardo,Tong-Yee Lee,N
88987,Alfio Lombardo,Tong-Yee Lee,N
88988,Alfio Lombardo,Tong-Yee Lee,N
88989,Dave A. Thomas,Tong-Yee Lee,N
88990,Dave A. Thomas,Tong-Yee Lee,N
88991,Dave A. Thomas,Tong-Yee Lee,N
88992,Dieter Rautenbach,Tong-Yee Lee,N
88993,Dieter Rautenbach,Tong-Yee Lee,N
88994,Dieter Rautenbach,Tong-Yee Lee,N
88995,Marco Russo,Tongwen Chen,N
88996,Marco Russo,Tongwen Chen,N
88997,Marco Russo,Tongwen Chen,N
88998,Donald A. Preece,Tongwen Chen,N
88999,Donald A. Preece,Tongwen Chen,N
89000,Donald A. Preece,Tongwen Chen,N
89001,Virpi Kristiina Tuunainen,Toni C. M. Rietveld,N
89002,Virpi Kristiina Tuunainen,Toni C. M. Rietveld,N
89003,Virpi Kristiina Tuunainen,Toni C. M. Rietveld,N
89004,Jing-Yang Jou,Toni C. M. Rietveld,N
89005,Jing-Yang Jou,Toni C. M. Rietveld,N
89006,Jing-Yang Jou,Toni C. M. Rietveld,N
89007,Naehyuck Chang,Toni M. Somers,N
89008,Naehyuck Chang,Toni M. Somers,N
89009,Naehyuck Chang,Toni M. Somers,N
89010,Anna Puig,Toni M. Somers,N
89011,Anna Puig,Toni M. Somers,N
89012,Anna Puig,Toni M. Somers,N
89013,Carlo H. Séquin,Toni M. Somers,N
89014,Carlo H. Séquin,Toni M. Somers,N
89015,Carlo H. Séquin,Toni M. Somers,N
89016,Claudio Moraga,Toniann Pitassi,N
89017,Claudio Moraga,Toniann Pitassi,N
89018,Claudio Moraga,Toniann Pitassi,N
89019,Jonathan R. Partington,Toniann Pitassi,N
89020,Jonathan R. Partington,Toniann Pitassi,N
89021,Jonathan R. Partington,Toniann Pitassi,N
89022,Nirmal K. Bose,Tony Clear,N
89023,Nirmal K. Bose,Tony Clear,N
89024,Nirmal K. Bose,Tony Clear,N
89025,Simon Kasif,Tony Clear,N
89026,Simon Kasif,Tony Clear,N
89027,Simon Kasif,Tony Clear,N
89028,Ali N. Akansu,Tony Clear,N
89029,Ali N. Akansu,Tony Clear,N
89030,Ali N. Akansu,Tony Clear,N
89031,Paola Forcheri,Tony Clear,N
89032,Paola Forcheri,Tony Clear,N
89033,Paola Forcheri,Tony Clear,N
89034,Jin S. Lee,Tony Clear,N
89035,Jin S. Lee,Tony Clear,N
89036,Jin S. Lee,Tony Clear,N
89037,Ce Zhu,Tony Clear,N
89038,Ce Zhu,Tony Clear,N
89039,Ce Zhu,Tony Clear,N
89040,Lixin Shen,Tony F. Chan,N
89041,Lixin Shen,Tony F. Chan,N
89042,Lixin Shen,Tony F. Chan,N
89043,Peter M. Athanas,Toomas P. Plaks,N
89044,Peter M. Athanas,Toomas P. Plaks,N
89045,Peter M. Athanas,Toomas P. Plaks,N
89046,Kenji Araki,Toomas P. Plaks,N
89047,Kenji Araki,Toomas P. Plaks,N
89048,Kenji Araki,Toomas P. Plaks,N
89049,Robert Babuska,Tor Arne Johansen,N
89050,Robert Babuska,Tor Arne Johansen,N
89051,Robert Babuska,Tor Arne Johansen,N
89052,Thor I. Fossen,Tor Arne Johansen,N
89053,Thor I. Fossen,Tor Arne Johansen,N
89054,Thor I. Fossen,Tor Arne Johansen,N
89055,Ibrahim Matta,Tor Arne Johansen,N
89056,Ibrahim Matta,Tor Arne Johansen,N
89057,Ibrahim Matta,Tor Arne Johansen,N
89058,V. Vinay,Tor Arne Johansen,N
89059,V. Vinay,Tor Arne Johansen,N
89060,V. Vinay,Tor Arne Johansen,N
89061,Vincenzo Pallotta,Tor Arne Johansen,N
89062,Vincenzo Pallotta,Tor Arne Johansen,N
89063,Vincenzo Pallotta,Tor Arne Johansen,N
89064,Yizhou Yu,Tor Arne Johansen,N
89065,Yizhou Yu,Tor Arne Johansen,N
89066,Yizhou Yu,Tor Arne Johansen,N
89067,John S. Heidemann,Tor Arne Johansen,N
89068,John S. Heidemann,Tor Arne Johansen,N
89069,John S. Heidemann,Tor Arne Johansen,N
89070,Junior Barrera,Tor Arne Johansen,N
89071,Junior Barrera,Tor Arne Johansen,N
89072,Junior Barrera,Tor Arne Johansen,N
89073,Oliver Laitenberger,Tor Arne Johansen,N
89074,Oliver Laitenberger,Tor Arne Johansen,N
89075,Oliver Laitenberger,Tor Arne Johansen,N
89076,Kai-Kuang Ma,Tor Arne Johansen,N
89077,Kai-Kuang Ma,Tor Arne Johansen,N
89078,Kai-Kuang Ma,Tor Arne Johansen,N
89079,John Case,Tor Arne Johansen,N
89080,John Case,Tor Arne Johansen,N
89081,John Case,Tor Arne Johansen,N
89082,Ronald Dattero,Tor Arne Johansen,N
89083,Ronald Dattero,Tor Arne Johansen,N
89084,Ronald Dattero,Tor Arne Johansen,N
89085,Blake Ives,Tor Helleseth,N
89086,Blake Ives,Tor Helleseth,N
89087,Blake Ives,Tor Helleseth,N
89088,C. Siva Ram Murthy,Tor Helleseth,N
89089,C. Siva Ram Murthy,Tor Helleseth,N
89090,C. Siva Ram Murthy,Tor Helleseth,N
89091,Stefano Leonardi,Tor M. Aulin,N
89092,Stefano Leonardi,Tor M. Aulin,N
89093,Stefano Leonardi,Tor M. Aulin,N
89094,Beresford N. Parlett,Tor M. Aulin,N
89095,Beresford N. Parlett,Tor M. Aulin,N
89096,Beresford N. Parlett,Tor M. Aulin,N
89097,Cristina Urdiales,Torbjörn Larsson,N
89098,Cristina Urdiales,Torbjörn Larsson,N
89099,Cristina Urdiales,Torbjörn Larsson,N
89100,Antonio Rizzo,Torbjörn Larsson,N
89101,Antonio Rizzo,Torbjörn Larsson,N
89102,Antonio Rizzo,Torbjörn Larsson,N
89103,Gordon M. Crippen,Torbjörn Larsson,N
89104,Gordon M. Crippen,Torbjörn Larsson,N
89105,Gordon M. Crippen,Torbjörn Larsson,N
89106,Alan C. H. Ling,Torleiv Kløve,N
89107,Alan C. H. Ling,Torleiv Kløve,N
89108,Alan C. H. Ling,Torleiv Kløve,N
89109,Charles J. Colbourn,Torleiv Kløve,N
89110,Charles J. Colbourn,Torleiv Kløve,N
89111,Charles J. Colbourn,Torleiv Kløve,N
89112,Mordecai J. Golin,Torleiv Kløve,N
89113,Mordecai J. Golin,Torleiv Kløve,N
89114,Mordecai J. Golin,Torleiv Kløve,N
89115,Shi-Chun Tsai,Torleiv Kløve,N
89116,Shi-Chun Tsai,Torleiv Kløve,N
89117,Shi-Chun Tsai,Torleiv Kløve,N
89118,Victor K. Wei,Torleiv Kløve,N
89119,Victor K. Wei,Torleiv Kløve,N
89120,Victor K. Wei,Torleiv Kløve,N
89121,Kenneth A. Ross,Torleiv Kløve,N
89122,Kenneth A. Ross,Torleiv Kløve,N
89123,Kenneth A. Ross,Torleiv Kløve,N
89124,Ming-Tat Ko,Torleiv Kløve,N
89125,Ming-Tat Ko,Torleiv Kløve,N
89126,Ming-Tat Ko,Torleiv Kløve,N
89127,Peter Arbenz,Torsten Braun,N
89128,Peter Arbenz,Torsten Braun,N
89129,Peter Arbenz,Torsten Braun,N
89130,Erik Jan Marinissen,Torsten Braun,N
89131,Erik Jan Marinissen,Torsten Braun,N
89132,Erik Jan Marinissen,Torsten Braun,N
89133,Antonio García,Torsten Braun,N
89134,Antonio García,Torsten Braun,N
89135,Antonio García,Torsten Braun,N
89136,Ad Aertsen,Torsten Braun,N
89137,Ad Aertsen,Torsten Braun,N
89138,Ad Aertsen,Torsten Braun,N
89139,Robert O. Ambrose,Torsten Braun,N
89140,Robert O. Ambrose,Torsten Braun,N
89141,Robert O. Ambrose,Torsten Braun,N
89142,Yu Liu,Torsten Rohlfing,N
89143,Yu Liu,Torsten Rohlfing,N
89144,Yu Liu,Torsten Rohlfing,N
89145,Guido M. Schuster,Torsten Rohlfing,N
89146,Guido M. Schuster,Torsten Rohlfing,N
89147,Guido M. Schuster,Torsten Rohlfing,N
89148,Joris De Schutter,Torsten Rohlfing,N
89149,Joris De Schutter,Torsten Rohlfing,N
89150,Joris De Schutter,Torsten Rohlfing,N
89151,Kewen Wang,Torsten Schaub,N
89152,Kewen Wang,Torsten Schaub,N
89153,Kewen Wang,Torsten Schaub,N
89154,Juan J. Vidal,Torsten Schaub,N
89155,Juan J. Vidal,Torsten Schaub,N
89156,Juan J. Vidal,Torsten Schaub,N
89157,Leonid V. Tsap,Torsten Schaub,N
89158,Leonid V. Tsap,Torsten Schaub,N
89159,Leonid V. Tsap,Torsten Schaub,N
89160,Umberto Soverini,Torsten Söderström,N
89161,Umberto Soverini,Torsten Söderström,N
89162,Umberto Soverini,Torsten Söderström,N
89163,Rudi Studer,Toru Ishida 0001,N
89164,Rudi Studer,Toru Ishida 0001,N
89165,Rudi Studer,Toru Ishida 0001,N
89166,Bu-Sung Lee,Toru Ishida 0001,N
89167,Bu-Sung Lee,Toru Ishida 0001,N
89168,Bu-Sung Lee,Toru Ishida 0001,N
89169,Sébastien Konieczny,Toru Ishida 0001,N
89170,Sébastien Konieczny,Toru Ishida 0001,N
89171,Sébastien Konieczny,Toru Ishida 0001,N
89172,Douglas L. Jones,Toru Ishida 0001,N
89173,Douglas L. Jones,Toru Ishida 0001,N
89174,Douglas L. Jones,Toru Ishida 0001,N
89175,Frank L. Lewis,Toru Ishida 0001,N
89176,Frank L. Lewis,Toru Ishida 0001,N
89177,Frank L. Lewis,Toru Ishida 0001,N
89178,Mehrdad Moallem,Toru Ishida 0001,N
89179,Mehrdad Moallem,Toru Ishida 0001,N
89180,Mehrdad Moallem,Toru Ishida 0001,N
89181,Paul H. Siegel,Toru Yamaguchi,N
89182,Paul H. Siegel,Toru Yamaguchi,N
89183,Paul H. Siegel,Toru Yamaguchi,N
89184,Mark A. Girolami,Toru Yamaguchi,N
89185,Mark A. Girolami,Toru Yamaguchi,N
89186,Mark A. Girolami,Toru Yamaguchi,N
89187,José A. Pino,Toru Yamaguchi,N
89188,José A. Pino,Toru Yamaguchi,N
89189,José A. Pino,Toru Yamaguchi,N
89190,Jens Volkert,Toru Yamaguchi,N
89191,Jens Volkert,Toru Yamaguchi,N
89192,Jens Volkert,Toru Yamaguchi,N
89193,Mohamed A. Deriche,Toru Yamaguchi,N
89194,Mohamed A. Deriche,Toru Yamaguchi,N
89195,Mohamed A. Deriche,Toru Yamaguchi,N
89196,Ozan K. Tonguz,Toshiaki Murofushi,N
89197,Ozan K. Tonguz,Toshiaki Murofushi,N
89198,Ozan K. Tonguz,Toshiaki Murofushi,N
89199,Steven Willmott,Toshiaki Murofushi,N
89200,Steven Willmott,Toshiaki Murofushi,N
89201,Steven Willmott,Toshiaki Murofushi,N
89202,Fred Glover,Toshihide Ibaraki,N
89203,Fred Glover,Toshihide Ibaraki,N
89204,Fred Glover,Toshihide Ibaraki,N
89205,David J. Kriegman,Toshihide Ibaraki,N
89206,David J. Kriegman,Toshihide Ibaraki,N
89207,David J. Kriegman,Toshihide Ibaraki,N
89208,Mauro Forti,Toshihide Ibaraki,N
89209,Mauro Forti,Toshihide Ibaraki,N
89210,Mauro Forti,Toshihide Ibaraki,N
89211,Thierry Blu,Toshihiro Fujito,N
89212,Thierry Blu,Toshihiro Fujito,N
89213,Thierry Blu,Toshihiro Fujito,N
89214,Arndt Bode,Toshihiro Fujito,N
89215,Arndt Bode,Toshihiro Fujito,N
89216,Arndt Bode,Toshihiro Fujito,N
89217,Pavel Valtr,Toshihiro Fujito,N
89218,Pavel Valtr,Toshihiro Fujito,N
89219,Pavel Valtr,Toshihiro Fujito,N
89220,Y. Zhang,Toshihiro Fujito,N
89221,Y. Zhang,Toshihiro Fujito,N
89222,Y. Zhang,Toshihiro Fujito,N
89223,Henrik Hautop Lund,Toshihiro Fujito,N
89224,Henrik Hautop Lund,Toshihiro Fujito,N
89225,Henrik Hautop Lund,Toshihiro Fujito,N
89226,Edgar Wingender,Toshihisa Takagi,N
89227,Edgar Wingender,Toshihisa Takagi,N
89228,Edgar Wingender,Toshihisa Takagi,N
89229,Kenta Nakai,Toshihisa Takagi,N
89230,Kenta Nakai,Toshihisa Takagi,N
89231,Kenta Nakai,Toshihisa Takagi,N
89232,Robert D. Macredie,Toshihisa Takagi,N
89233,Robert D. Macredie,Toshihisa Takagi,N
89234,Robert D. Macredie,Toshihisa Takagi,N
89235,Xuan Liu,Toshihisa Takagi,N
89236,Xuan Liu,Toshihisa Takagi,N
89237,Xuan Liu,Toshihisa Takagi,N
89238,Horng-Twu Liaw,Toshihisa Takagi,N
89239,Horng-Twu Liaw,Toshihisa Takagi,N
89240,Horng-Twu Liaw,Toshihisa Takagi,N
89241,John V. McCanny,Toshihisa Takagi,N
89242,John V. McCanny,Toshihisa Takagi,N
89243,John V. McCanny,Toshihisa Takagi,N
89244,Viktor K. Prasanna,Toshikazu Ebisuzaki,N
89245,Viktor K. Prasanna,Toshikazu Ebisuzaki,N
89246,Viktor K. Prasanna,Toshikazu Ebisuzaki,N
89247,Jacques Demongeot,Toshikazu Ebisuzaki,N
89248,Jacques Demongeot,Toshikazu Ebisuzaki,N
89249,Jacques Demongeot,Toshikazu Ebisuzaki,N
89250,Nicholas M. Patrikalakis,Toshimitsu Ushio,N
89251,Nicholas M. Patrikalakis,Toshimitsu Ushio,N
89252,Nicholas M. Patrikalakis,Toshimitsu Ushio,N
89253,Jean Jyh-Jiun Shann,Toshimitsu Ushio,N
89254,Jean Jyh-Jiun Shann,Toshimitsu Ushio,N
89255,Jean Jyh-Jiun Shann,Toshimitsu Ushio,N
89256,Philippe Gaborit,Toshimitsu Ushio,N
89257,Philippe Gaborit,Toshimitsu Ushio,N
89258,Philippe Gaborit,Toshimitsu Ushio,N
89259,Nicholas C. Wormald,Toshimitsu Ushio,N
89260,Nicholas C. Wormald,Toshimitsu Ushio,N
89261,Nicholas C. Wormald,Toshimitsu Ushio,N
89262,Joel R. Phillips,Toshimitsu Ushio,N
89263,Joel R. Phillips,Toshimitsu Ushio,N
89264,Joel R. Phillips,Toshimitsu Ushio,N
89265,Chun-Yi Su,Toshio Fukuda,N
89266,Chun-Yi Su,Toshio Fukuda,N
89267,Chun-Yi Su,Toshio Fukuda,N
89268,Max Q.-H. Meng,Toshio Fukuda,N
89269,Max Q.-H. Meng,Toshio Fukuda,N
89270,Max Q.-H. Meng,Toshio Fukuda,N
89271,Ravi Janardan,Toshio Fukuda,N
89272,Ravi Janardan,Toshio Fukuda,N
89273,Ravi Janardan,Toshio Fukuda,N
89274,Francis C. Chu,Toshio Fukuda,N
89275,Francis C. Chu,Toshio Fukuda,N
89276,Francis C. Chu,Toshio Fukuda,N
89277,Dirk Stroobandt,Toshio Iguchi,N
89278,Dirk Stroobandt,Toshio Iguchi,N
89279,Dirk Stroobandt,Toshio Iguchi,N
89280,Michelle Effros,Toshio Iguchi,N
89281,Michelle Effros,Toshio Iguchi,N
89282,Michelle Effros,Toshio Iguchi,N
89283,Nancy A. Lynch,Toshio Iguchi,N
89284,Nancy A. Lynch,Toshio Iguchi,N
89285,Nancy A. Lynch,Toshio Iguchi,N
89286,Martin Müller 0003,Toshio Iguchi,N
89287,Martin Müller 0003,Toshio Iguchi,N
89288,Martin Müller 0003,Toshio Iguchi,N
89289,Masayuki Takeda,Toshio Iguchi,N
89290,Masayuki Takeda,Toshio Iguchi,N
89291,Masayuki Takeda,Toshio Iguchi,N
89292,Michael Stonebraker,Toshio Iguchi,N
89293,Michael Stonebraker,Toshio Iguchi,N
89294,Michael Stonebraker,Toshio Iguchi,N
89295,David A. Fuller 0001,Toshio Morita,N
89296,David A. Fuller 0001,Toshio Morita,N
89297,David A. Fuller 0001,Toshio Morita,N
89298,Daniel Simon,Toshio Morita,N
89299,Daniel Simon,Toshio Morita,N
89300,Daniel Simon,Toshio Morita,N
89301,Mark H. Burstein,Toshio Morita,N
89302,Mark H. Burstein,Toshio Morita,N
89303,Mark H. Burstein,Toshio Morita,N
89304,Philippe Forster,Toshio Morita,N
89305,Philippe Forster,Toshio Morita,N
89306,Philippe Forster,Toshio Morita,N
89307,R. Núñez Queija,Toshio Morita,N
89308,R. Núñez Queija,Toshio Morita,N
89309,R. Núñez Queija,Toshio Morita,N
89310,Koeng-Mo Sung,Toshio Nakatani,N
89311,Koeng-Mo Sung,Toshio Nakatani,N
89312,Koeng-Mo Sung,Toshio Nakatani,N
89313,Emilio Luque,Toshio Tsuji,N
89314,Emilio Luque,Toshio Tsuji,N
89315,Emilio Luque,Toshio Tsuji,N
89316,Andrei A. Muchnik,Toshio Tsuji,N
89317,Andrei A. Muchnik,Toshio Tsuji,N
89318,Andrei A. Muchnik,Toshio Tsuji,N
89319,Okko H. Bosgra,Toshio Tsuji,N
89320,Okko H. Bosgra,Toshio Tsuji,N
89321,Okko H. Bosgra,Toshio Tsuji,N
89322,Jeng-Shyang Pan,Toshio Tsuji,N
89323,Jeng-Shyang Pan,Toshio Tsuji,N
89324,Jeng-Shyang Pan,Toshio Tsuji,N
89325,Maria Isabel Gonzalez Vasco,Toshio Tsuji,N
89326,Maria Isabel Gonzalez Vasco,Toshio Tsuji,N
89327,Maria Isabel Gonzalez Vasco,Toshio Tsuji,N
89328,Elchanan Mossel,Toshio Tsuji,N
89329,Elchanan Mossel,Toshio Tsuji,N
89330,Elchanan Mossel,Toshio Tsuji,N
89331,Adam Krzyzak,Toshiyasu Arai,N
89332,Adam Krzyzak,Toshiyasu Arai,N
89333,Adam Krzyzak,Toshiyasu Arai,N
89334,Allan Borodin,Toshiyasu Arai,N
89335,Allan Borodin,Toshiyasu Arai,N
89336,Allan Borodin,Toshiyasu Arai,N
89337,Giuseppe Caire,Toshiyuki Tanaka,N
89338,Giuseppe Caire,Toshiyuki Tanaka,N
89339,Giuseppe Caire,Toshiyuki Tanaka,N
89340,Ralf R. Müller,Toshiyuki Tanaka,N
89341,Ralf R. Müller,Toshiyuki Tanaka,N
89342,Ralf R. Müller,Toshiyuki Tanaka,N
89343,Fred Niederman,Toshiyuki Tanaka,N
89344,Fred Niederman,Toshiyuki Tanaka,N
89345,Fred Niederman,Toshiyuki Tanaka,N
89346,Ja-Ling Wu,Toshiyuki Tanaka,N
89347,Ja-Ling Wu,Toshiyuki Tanaka,N
89348,Ja-Ling Wu,Toshiyuki Tanaka,N
89349,Henk B. Verbruggen,Toshiyuki Tanaka,N
89350,Henk B. Verbruggen,Toshiyuki Tanaka,N
89351,Henk B. Verbruggen,Toshiyuki Tanaka,N
89352,Markus Vincze,Toshiyuki Tanaka,N
89353,Markus Vincze,Toshiyuki Tanaka,N
89354,Markus Vincze,Toshiyuki Tanaka,N
89355,Hartmut Klauck,Toshiyuki Tanaka,N
89356,Hartmut Klauck,Toshiyuki Tanaka,N
89357,Hartmut Klauck,Toshiyuki Tanaka,N
89358,Baining Guo,Tosiyasu L. Kunii,N
89359,Baining Guo,Tosiyasu L. Kunii,N
89360,Baining Guo,Tosiyasu L. Kunii,N
89361,Frederick W. B. Li,Tosiyasu L. Kunii,N
