source,target,prediction
James D. Meindl,Steven Awodey,P
Thomas Eiter,Steven Bird,N
Mei-Po Kwan,Steven Bird,P
Eliot L. Siegel,Steven C. Horii,P
Katherine P. Andriole,Steven C. Horii,N
Richard L. Morin,Steven C. Horii,N
Ronald L. Arenson,Steven C. Horii,P
Ioannis Tsamardinos,Steven Chamberland,P
Issa Traoré,Steven Chamberland,P
Shu Zhang,Steven Chamberland,P
Shyam L. Kalla,Steven Chamberland,P
Javier Montero,Steven Chamberland,N
Joachim Speidel,Steven Chamberland,P
Michel A. Westenberg,Steven Chamberland,P
Harry Leib,Steven D. Blostein,P
Michelle L. Kaarst-Brown,Steven D. Blostein,P
Kap Hwan Kim,Steven D. Blostein,N
Kiyoshi Hasegawa,Steven D. Galbraith,N
Minoru Kanehisa,Steven D. Galbraith,N
Gregory H. Wakefield,Steven D. Galbraith,N
Alessandro De Gloria,Steven D. Galbraith,N
Rolando Cavazos-Cadena,Steven David Prestwich,N
Frans Coenen,Steven David Prestwich,P
Paul S. Schenker,Steven Dubowsky,N
Terrance L. Huntsberger,Steven Dubowsky,N
Mahbub Hassan,Steven Dubowsky,P
Shahram Payandeh,Steven Dubowsky,N
Rajeev Rastogi,Steven Dubowsky,P
Klaus Sutner,Steven Dubowsky,N
Somdeb Lahiri,Steven Dubowsky,N
Mikhail V. Solodov,Steven E. Brenner,N
Din-Yuen Chan,Steven E. Brenner,P
Yan-An Hwang,Steven E. Brenner,P
Yuri Kabanov,Steven E. Shreve,P
Ole K. Hejlesen,Steven E. Shreve,P
Wolfgang Porod,Steven E. Shreve,P
Jonathan E. Rowe,Steven Furnell,N
Hironobu Nakamura,Steven G. Parker,N
H. Narayanan,Steven G. Parker,N
Terri K. Attwood,Steven H. Kim,N
Kazuyuki Amano,Steven H. Kim,N
Marimuthu Palaniswami,Steven H. Low,P
Jiaxiong Peng,Steven H. Low,P
Bernard S. Meyerson,Steven H. Voldman,N
László Szirmay-Kalos,Steven H. Voldman,N
Kevin Burrage,Steven H. Voldman,N
Boris Goldengorin,Steven I. Marcus,N
Ming-Yang Kao,Steven I. Marcus,P
Grant Lewison,Steven I. Marcus,P
Takao Kaneko,Steven J. Cox,P
Yui-Lam Chan,Steven J. Cox,N
Johan A. K. Suykens,Steven J. Cox,P
Dan Halperin,Steven J. Owen,P
C. K. Wong,Steven J. Owen,N
Perry L. Miller,Steven J. Owen,P
Changjiu Zhou,Steven J. Owen,P
Manfred Reichert,Steven J. Ruuth,P
Daniel P. Miranker,Steven J. Ruuth,P
Roch H. Glitho,Steven J. Ruuth,N
Riccardo Rovatti,Steven J. Ruuth,N
Jun Qian,Steven J. Ruuth,P
Michele Nappi,Steven J. Ruuth,N
Atsushi Fujii,Steven J. Vaughan-Nichols,P
David H. Albonesi,Steven J. Vaughan-Nichols,N
Tai Sing Lee,Steven L. Bressler,P
Rance Cleaveland,Steven L. Bressler,P
John M. Carroll,Steven L. Dixon,N
Graham E. Fagg,Steven L. Dixon,N
Mignon Park,Steven L. Dixon,N
Dana Ron,Steven L. Dixon,N
John Ioannidis,Steven M. Bellovin,P
Wolfgang Dahmen,Steven M. Bellovin,P
Jae Soo Yoo,Steven M. LaValle,N
Roman Slowinski,Steven M. LaValle,P
Charles J. Colbourn,Steven M. LaValle,P
Robert Veroff,Steven M. LaValle,N
David Salesin,Steven M. Seitz,N
Jessica K. Hodgins,Steven M. Seitz,P
Benjamin Van Roy,Steven M. Seitz,P
Peter Triantafillou,Steven M. Seitz,P
Biao Huang,Steven M. Seitz,P
Ruggero Lanotte,Steven M. Seitz,N
Hans Ulrich Simon,Steven Pemberton,P
Yucel Altunbasak,Steven Pemberton,N
Anthony Ephremides,Steven Pemberton,N
Gábor Renner,Steven R. Weller,P
Ana Diánez,Steven R. Weller,P
Arun V. Holden,Steven R. Weller,N
Dorel Lucanu,Steven R. Weller,P
Leah Epstein,Steven S. Seiden,N
Rina Panigrahy,Steven S. Seiden,P
Rudolf Fleischer,Steven S. Seiden,N
Tomás Feder,Steven S. Seiden,N
Kim-Chuan Toh,Steven S. Seiden,P
San-Yih Hwang,Steven Salzberg,N
Carlos H. Muravchik,Steven Salzberg,N
Phone Lin,Steven Salzberg,P
Anne Condon,Steven Skiena,N
Ferran Hurtado,Steven Skiena,N
Marc Noy,Steven Skiena,N
Saurabh Sethia,Steven Skiena,P
Vera Sacristán,Steven Skiena,N
Dhabaleswar K. Panda,Steven Skiena,P
Steven S. Seiden,Steven Skiena,P
Zeungnam Bien,Steven Skiena,N
Andrzej Kisielewicz,Steven Skiena,P
David Singer,Steven Skiena,P
Arnaldo Spalvieri,Steven Skiena,P
Constantin Zopounidis,Steven T. Dougherty,P
Lluís Màrquez,Steven T. Dougherty,P
Kunibert G. Siebert,Steven T. Dougherty,P
Marina Lenisa,Steven T. Dougherty,P
Mary R. Thompson,Steven Tuecke,N
Von Welch,Steven Tuecke,N
Gordon L. Stüber,Steven W. McLaughlin,N
Ye (Geoffrey) Li,Steven W. McLaughlin,N
Hong Zhang,Steven W. McLaughlin,P
Artem Cherkasov,Steven W. McLaughlin,P
Ohad Ben-Shahar,Steven W. Zucker,N
Hector Garcia-Molina,Steven W. Zucker,P
Paul Molitor,Steven W. Zucker,P
Jon Crowcroft,Steven W. Zucker,N
Riste Skrekovski,Steven Walczak,P
David Lee,Steven Walczak,P
Donald E. Eastlake III,Steven Walczak,P
Hui Chen,Steven Walczak,N
Kok Lay Teo,Steven Willmott,P
Susumu Horiguchi,Steven Willmott,P
Michael K. Gilson,Steven Willmott,N
Sheng-Luen Chung,Steven X. Ding,N
Farid N. Najm,Steven X. Ding,N
Peter Herrmann,Steven X. Ding,P
Erik G. Ström,Stewart L. Stokes,P
Thomas S. Gruca,Stewart L. Stokes,N
Elmer P. Dadios,Stewart L. Stokes,P
Philippe Gaborit,Stewart Robinson,N
Guido Dedene,Stijn Viaene,N
Wai Chen,Stijn Viaene,N
H. F. Machiel Van der Loos,Stijn Viaene,P
Shin'ichi Yuta,Stijn Viaene,N
David Raffo,Stijn Viaene,N
Kwok-Wai Cheung,Stijn Viaene,N
Wen Lea Pearn,Stijn Viaene,N
Mohammed Javeed Zaki,Stijn de Waele,P
Sungshin Kim,Stijn de Waele,P
Bernard Caron,Stijn de Waele,P
Ying Li,Stijn de Waele,P
Subhash Bhalla,Stuart E. Madnick,N
Hongya Ge,Stuart E. Madnick,P
Wei Dai,Stuart Harvey Rubin,P
Dorel Lucanu,Stuart Harvey Rubin,N
Josep Lluís de la Rosa,Stuart Harvey Rubin,N
Daniele Marioli,Stuart Harvey Rubin,P
Junior Barrera,Stuart I. Feldman,P
Gabriele Steidl,Stuart I. Feldman,N
Jinchao Xu,Stuart I. Feldman,P
Teresa H. Y. Meng,Stuart I. Feldman,P
Gavriel Salvendy,Stuart I. Feldman,N
Byrav Ramamurthy,Stuart Kent,N
Assaf Schuster,Stuart Kent,N
Alexander Zelikovsky,Stuart Kent,P
Gerhard Jäger,Stuart Townley,N
Benjamin Steinberg,Stuart W. Margolis,N
Mikhail V. Volkov,Stuart W. Margolis,P
Andrew Lim,Stuart W. Margolis,N
Thomas Eiter,Stuart W. Margolis,P
Khaled M. F. Elsayed,Stuart W. Margolis,P
Tim Menzies,Stéphan Thomassé,N
Martin Braschler,Stéphane Dauzère-Pérès,P
Nancy Kopell,Stéphane Dauzère-Pérès,N
Mor Armony,Stéphane Dauzère-Pérès,P
Grenville J. Armitage,Stéphane Dauzère-Pérès,N
Henk Vandecasteele,Stéphane Dauzère-Pérès,P
Olivier Dubois 0002,Stéphane Dauzère-Pérès,N
Angèle M. Hamel,Stéphane Dauzère-Pérès,N
Giuseppe Riva,Stéphane Demri,P
Zdzislaw Jackiewicz,Stéphane Demri,N
Hany Farid,Stéphane Demri,N
Vincenzo Parenti-Castelli,Stéphane Demri,P
Cristina Tablino Possio,Stéphane Demri,P
Roberto Musmanno,Stéphane Demri,P
J. Norberto Pires,Stéphane Demri,P
Hugo De Man,Stéphane Donnay,P
Liesbet Van der Perre,Stéphane Donnay,P
Marc Engels,Stéphane Donnay,N
Marc Moonen,Stéphane Donnay,P
Willy M. C. Sansen,Stéphane Donnay,P
Erik Zenner,Stéphane Donnay,N
Florian Jarre,Stéphane Donnay,N
Jeffrey Scott Vitter,Stéphane Donnay,P
Christopher D. Carothers,Stéphane Donnay,P
Nenad Medvidovic,Stéphane Donnay,P
Jean-Eric Pin,Stéphane Gaubert,N
Jean Jacques Loiseau,Stéphane Gaubert,N
Mengchu Zhou,Stéphane Gaubert,P
G. Robert Redinbo,Stéphane Gaubert,P
Lothar Thiele,Stéphane Gaubert,N
Daniel W. Apley,Stéphane Gaubert,N
Stephen L. Bloom,Stéphane Lafortune,N
Chenna Ramu,Stéphane Lafortune,N
Thierry Pun,Stéphane Marchand-Maillet,P
Zoltán Ésik,Stéphane Marchand-Maillet,N
Rajeev Thakur,Stéphane Marchand-Maillet,P
Jianhua Lu,Stéphane Marchand-Maillet,N
Yookun Cho,Su-Yeon Kim,P
David W. Griffith,SuKyoung Lee,P
JooSeok Song,SuKyoung Lee,P
Hamid Jafarkhani,SuKyoung Lee,P
Gian Luca Foresti,Subbarao Kambhampati,P
Stan Matwin,Subbarayan Pasupathy,N
Annalisa Buffa,Subbarayan Pasupathy,P
Ubbo Visser,Subbiah Soundaralakshmi,N
Eli Saber,Subbiah Soundaralakshmi,P
Brunilde Sansò,Subbiah Soundaralakshmi,P
Constantine Tsinakis,Subbiah Soundaralakshmi,N
Donald F. Towsley,Subhabrata Sen,P
James F. Kurose,Subhabrata Sen,P
Lixin Gao,Subhabrata Sen,N
Micah Adler,Subhabrata Sen,P
Prashant J. Shenoy,Subhabrata Sen,N
Roy Dz-Ching Ju,Subhabrata Sen,N
S. D. Noble,Subhabrata Sen,N
Yutaka Hata,Subhabrata Sen,P
Dipti Prasad Mukherjee,Subhamoy Maitra,N
John A. Clark,Subhamoy Maitra,N
Pantelimon Stanica,Subhamoy Maitra,P
Scott T. Acton,Subhamoy Maitra,P
Harald Kosch,Subhamoy Maitra,P
René Bañares-Alcántara,Subhamoy Maitra,P
David Zhang 0001,Subhamoy Maitra,P
Chang Yong Han,Subhamoy Maitra,N
Tobias Nipkow,Subhamoy Maitra,N
Shinichi Tamura,Subhamoy Maitra,N
Toniann Pitassi,Subhas C. Nandy,P
Bharadwaj Veeravalli,Subhash Bhalla,P
Divyakant Agrawal,Subhash Suri,N
George Varghese,Subhash Suri,P
Marcel Waldvogel,Subhash Suri,N
Milind M. Buddhikot,Subhash Suri,N
Yunhong Zhou,Subhash Suri,P
Yan-Quan Feng,Subhash Suri,N
Xin He,Subhash Suri,N
Ilya Shmulevich,Subhash Suri,P
Hung-Tat Tsui,Subhash Suri,N
Laurent Wendling,Subhash Suri,N
Luca Benvenuti,Subhash Suri,N
Lance Fortnow,Subhasis Chaudhuri,N
Carlo Zaniolo,Subhasis Chaudhuri,N
Claude H. Moog,Subhasis Chaudhuri,N
Ioannis G. Kevrekidis,Subhasis Chaudhuri,N
André Nies,Subhasis Chaudhuri,P
Zhengguo Li,Subhasish Dasgupta,P
Chiew-Lan Tai,Subhasish Dasgupta,N
Sungshin Kim,Subhasish Dasgupta,P
Raimund Ubar,Subhasish Mitra,N
Rudolf Rabenstein,Subhasish Mitra,P
Paluri S. V. Nataraj,Subhasish Mitra,N
Daniel W. C. Ho,Suchendra M. Bhandarkar,P
Yoshua Bengio,Sudebkumar Prasant Pal,P
Jeffrey E. Teich,Sudebkumar Prasant Pal,P
Sanghamitra Bandyopadhyay,Sudebkumar Prasant Pal,N
Wen-Jing Hsu,Sudeep Sarkar,P
Apostolos Gkamas,Sudha Ram,P
Timothy M. Chan,Sudha Ram,P
Douglas M. Blough,Sudha Ram,N
Marcelino Lázaro,Sudhakar M. Reddy,P
Clif Flynt,Sudhakar M. Reddy,N
Biswanath Mukherjee,Sudhir S. Dixit,N
Eun Kyo Park,Sudhir S. Dixit,P
Nasir Ghani,Sudhir S. Dixit,P
Ulug Bayazit,Sudhir S. Dixit,N
Giuseppe De Nicolao,Sudhir S. Dixit,N
Tor M. Aulin,Sudhir S. Dixit,P
Kim-Leng Poh,Sudhir S. Dixit,N
Y. Alex Tung,Sudip Bhattacharjee,P
Spyros G. Tzafestas,Sudip Bhattacharjee,N
Yingqiang Lin,Sudip Bhattacharjee,P
Rudolf Mathon,Sudip Bhattacharjee,P
Peter W. Wolniansky,Sudip Bhattacharjee,N
Thomas J. Peters,Sudip Bhattacharjee,N
Anneliese Amschler Andrews,Sudipto Ghosh,P
Indrakshi Ray,Sudipto Ghosh,P
Naveen Garg 0001,Sudipto Ghosh,N
Paul C. Kainen,Sudipto Ghosh,N
Ellen W. Zegura,Sudipto Ghosh,P
Anastassia Ailamaki,Sudipto Ghosh,P
Gurusamy Mohan,Sudipto Ghosh,P
Fouad A. Tobagi,Sudipto Guha,N
Nina Mishra,Sudipto Guha,P
Refael Hassin,Sudipto Guha,P
Andrea Bianco,Sudipto Guha,N
Mile K. Stojcev,Sudipto Guha,P
Florence Horn,Sudipto Guha,N
A. David Marshall,Sudipto Guha,N
Oscar D. Crisalle,Sue Ann Campbell,P
Edward Dobson,Sue Ann Campbell,P
David S. L. Wei,Sue Ann Campbell,P
Mark D. Griffiths,Sue Ann Campbell,P
Marcelo E. Coniglio,Sue Ann Campbell,N
Nohpill Park,Sue Newell,N
James Demmel,Sue Newell,N
Frank Sottile,Sue Whitesides,P
Farouk Toumani,Sue Whitesides,N
Nicola Mazzocca,Sue Whitesides,N
Vijay K. Garg,Sue Whitesides,N
Jürgen Dassow,Sue Whitesides,N
Danny Raz,Sugih Jamin,P
Ramesh Govindan,Sugih Jamin,P
Scott Shenker,Sugih Jamin,P
Yuval Shavitt,Sugih Jamin,N
Natalia V. Andrienko,Sugih Jamin,N
Chien-Chern Cheah,Suguru Arimoto,N
Deirdre K. Mulligan,Suguru Arimoto,N
Ben-yu Guo,Suh-Yin Lee,P
Yves Caseau,Suh-Yin Lee,P
Saugata Basu,Suheil A. Khuri,P
Bernard P. Zeigler,Suheil A. Khuri,P
Hans-Werner Mewes,Suheil A. Khuri,P
Panos K. Chrysanthis,Sujata Banerjee,N
Anton Leuski,Sujata Banerjee,N
Liqun Qi 0001,Sujata Banerjee,P
Eric Pinson,Sujata Banerjee,P
Ruggero Lanotte,Sujit Bhattacharya,P
Blaise Cronin,Sujit Bhattacharya,N
Krishna Sekar,Sujit Dey,P
Yi Zhao,Sujit Dey,N
Glenn W. Parsons,Sujit Dey,N
Sang Uk Lee,Sujit Dey,N
Csanád Imreh,Sujit Dey,N
Daniel Thalmann,Sujoy Ghose,N
Martin Erwig,Sujoy Ghose,P
Martin Knor,Suk-Ho Kang,P
Wolfgang H. Gerstacker,Suk-Ho Kang,P
Jack H. Koolen,Suk-Ho Kang,N
Karsten Schwan,Suk-Ho Kang,N
Tor M. Aulin,Suk-Ho Kang,P
Paulo A. S. Veloso,Suk-Ho Kang,P
Bongki Moon,Sukho Lee,P
N. R. Achuthan,Sukho Lee,P
Matthew Hennessy,Sukho Lee,N
Chan-Su Shin,Sukho Lee,P
Andrew S. Glassner,Suki Kim,P
Fábio Protti,Sulamita Klein,N
Jeannette C. M. Janssen,Sulamita Klein,P
Pavol Hell,Sulamita Klein,N
Simone Dantas,Sulamita Klein,P
Sylvain Gravier,Sulamita Klein,P
Tomás Feder,Sulamita Klein,N
Andrew Thomason,Sulamita Klein,N
Dieter Merkl,Sulamita Klein,N
Carlo Zaniolo,Sulamita Klein,P
Steven D. Galbraith,Sulamita Klein,N
Cliff B. Jones,Suliman Al-Hawamdeh,P
Mun Y. Yi,Suliman Al-Hawamdeh,N
Ziv Bar-Yossef,Suliman Al-Hawamdeh,N
Cheng Wang,Suliman Al-Hawamdeh,P
Andrea Bianco,Suliman Al-Hawamdeh,N
Ernesto Pimentel,Suliman Al-Hawamdeh,N
Wenping Wang,Suliman Al-Hawamdeh,N
Zhongding Lei,Sumei Sun,N
Christian Gout,Sumei Sun,N
Claudio S. Pinhanez,Sumei Sun,N
R. Keith Raney,Sumei Sun,N
Mansoor Shafi,Sumit Roy 0001,P
Peter J. Smith,Sumit Roy 0001,N
Francesco Delli Priscoli,Sumit Roy 0001,P
Kap Luk Chan,Sumit Roy 0001,N
Paolo Pozzobon,Sumit Roy 0001,N
James H. Anderson,Sumit Roy 0001,P
Wim F. J. Verhaegh,Sumit Roy 0001,P
Brenda K. Wiederhold,Sun I. Kim,P
Mark D. Wiederhold,Sun I. Kim,P
Bernard Huyart,Sun I. Kim,P
Jou-Ming Chang,Sun-Jen Huang,N
Yue-Li Wang,Sun-Jen Huang,N
Georgios B. Giannakis,Sun-Jen Huang,P
Patrick Th. Eugster,Sun-Jen Huang,N
Nicholas Pippenger,Sun-Jen Huang,P
Igor V. Konnov 0002,Sun-Jen Huang,N
Stephan Brandt,Sun-Yuan Kung,P
Jin-yi Cai,Sun-Yuan Kung,P
Jean-Louis Boimond,Sun-Yuan Kung,N
Jean-Christophe Comte,Sunan Huang 0001,P
Fady Alajaji,Sunan Huang 0001,N
Rocco De Nicola,Sunan Huang 0001,P
Eric Monteiro,Sundeep Sahay,N
Suprateek Sarker,Sundeep Sahay,P
Alex Orailoglu,Sundeep Sahay,P
Hayder Radha,Sundeep Sahay,P
Byung Cheol Song,Sundeep Sahay,N
Karl-Heinz Hoffmann 0002,Sundeep Sahay,N
Jayashankar M. Swaminathan,Sunder Kekre,P
Pieter J. Mosterman,Sunder Kekre,P
Jason P. Jue,Sunder Kekre,P
K. S. Easwarakumar,Sunder Kekre,P
Tsu-Tian Lee,Sunder Kekre,N
Justin Zobel,Sune R. J. Axelsson,P
Kee Chaing Chua,Sune R. J. Axelsson,N
Evangelos Papapetrou,Sung Deok Cha,N
Alex Brodsky,Sung Deok Cha,P
Dirk Schlingemann,Sung Deok Cha,P
Xilin Chen,Sung Deok Cha,P
Kay M. Stanney,Sung Deok Cha,P
Emile A. Hendriks,Sung Deok Cha,P
John W. Byers,Sung Je Hong,N
Lawrence O'Gorman,Sung Je Hong,N
Peter M. Athanas,Sung Joo Park,N
Sebastiano Vigna,Sung Joo Park,N
Kameswara Rao Namuduri,Sung Joo Park,N
Derek A. Linkens,Sung Joo Park,N
Wei-Ngan Chin,Sung Yang Bang,P
Rong Tang,Sung Yang Bang,P
Chi-Sung Laih,Sung Yong Shin,P
Yoon-Chul Choy,Sung-Bae Cho,P
Ichiro Hagiwara,Sung-Bae Cho,P
In-Beum Lee,Sung-Bae Cho,N
Andrzej Lingas,Sung-Bae Cho,N
Sheldon H. Jacobson,Sung-Bae Cho,P
Chen-Fu Chien,Sung-Bong Yang,P
Bart Kuijpers,Sung-Bong Yang,P
Haruhiko Kimura,Sung-Bong Yang,P
Wen-Chyuan Chiang,Sung-Bong Yang,P
Kevin Curran,Sung-Bong Yang,P
Hamamache Kheddouci,Sung-Bong Yang,N
Alain Oustaloup,Sung-Hee Lee,N
Shogo Nishida,Sung-Hee Lee,P
John B. Carter,Sung-Hee Lee,P
Kang Zhang,Sung-Hee Lee,N
Gary J. Balas,Sung-Hyon Myaeng,P
Gerard J. Chang,Sung-Hyon Myaeng,P
Evangelos Triantaphyllou,Sung-Hyon Myaeng,N
Charles Consel,Sung-Hyon Myaeng,N
Donald D. Cowan,Sung-Il Chien,P
Andreas Goerdt,Sung-Il Chien,N
Antony Galton,Sung-Il Chien,N
Jeanne Ferrante,Sung-Jea Ko,N
Rafael Domínguez-Castro,Sung-Jea Ko,P
Ce Zhu,Sung-Jea Ko,N
Pablo Varona,Sung-Jea Ko,P
Frantisek Franek,Sung-Kwun Oh,P
Wilfried Philips,Sung-Kwun Oh,N
José L. Marroquín,Sung-Kwun Oh,N
Li Yang,Sung-Kwun Oh,P
Charles H. Bennett,Sung-Kwun Oh,P
C. L. Liu 0001,Sung-Mo Kang,N
Hyunseung Choo,Sung-Mo Kang,N
Toniann Pitassi,Sung-Mo Kang,P
Jovisa D. Zunic,Sunggu Lee,P
Gunhee Han,Sungho Kang,P
Jaeseok Kim,Sungho Kang,N
Shin-Dug Kim,Sungho Kang,P
Valerie Hobbs,Sungho Kang,P
Mihaela van der Schaar,Sunghyun Choi,N
James A. Reggia,Sunghyun Choi,N
Timothy A. Davis 0001,Sunghyun Choi,N
Morris A. Cohen,Sunghyun Choi,P
Layne T. Watson,Sunghyun Choi,P
Anthony C. Boucouvalas,Sunghyun Choi,P
Ka Lun Eddie Law,Sungshin Kim,N
Alberto Macii,Sungshin Kim,N
Peter Gritzmann,Sungshin Kim,N
Hyuckjae Lee,Sungwon Kang,P
Sanyang Liu,Sungwon Kang,N
Rong-Hong Jan,Sungwon Kang,N
Jayashankar M. Swaminathan,Sunil Kumar,P
Majid Mirmehdi,Sunil Kumar,N
Nejib Smaoui,Sunil Kumar,N
Matthias Pätzold,Sunil Kumar,N
Ahmed K. Elmagarmid,Sunil Prabhakar,P
Ambuj K. Singh,Sunil Prabhakar,P
Amr El Abbadi,Sunil Prabhakar,P
Divyakant Agrawal,Sunil Prabhakar,P
Jianping Fan 0001,Sunil Prabhakar,N
Susanne E. Hambrusch,Sunil Prabhakar,N
Walid G. Aref,Sunil Prabhakar,P
David Naccache,Sunil Prabhakar,P
Sebastiaan H. von Solms,Sunil Prabhakar,P
Hans J. W. Spoelder,Sunil R. Das,P
Mehmet Sahinoglu,Sunil R. Das,P
Xiangji Huang,Sunil R. Das,P
Rafael Barea,Sunil R. Das,P
Mads Dam,Sunil R. Das,N
Mehmet Emin Aydin,Sunita Sarawagi,N
Christos Grecos,Sunita Sarawagi,N
Erik Guttman,Sunita Sarawagi,N
Lai-Su L. Yeh,Sunita Sarawagi,P
David J. Hawkes,Sunita Sarawagi,P
John Yen,Sunita Sarawagi,P
Catherine Pelachaud,Sunita Sarawagi,P
Masakazu Kojima,Sunyoung Kim,N
Jun Ye,Sunyoung Kim,P
Manuel de Buenaga Rodríguez,Sunyoung Kim,P
Chatschik Bisdikian,Sunyoung Kim,P
María Bordons,Sunyoung Kim,N
Shunsuke Uemura,Sunyoung Kim,P
Allen S. Lee,Suprateek Sarker,N
Upkar Varshney,Suprateek Sarker,N
Sei-Wang Chen,Suprateek Sarker,P
Rajan Batta,Suprateek Sarker,P
Carlos F. Daganzo,Suprateek Sarker,P
Hal Berghel,Supratik Bhattacharyya,P
Poong Hyun Seong,Supratik Bhattacharyya,N
Madhav V. Marathe,Supratik Bhattacharyya,N
Belle L. Tseng,Supriya Kumar De,N
Mohammed Javeed Zaki,Supriya Kumar De,N
Henry A. Kierstead,Supriya Kumar De,N
Stephen M. Pizer,Supriya Kumar De,P
Peter P. Chen,Supriya Kumar De,N
László T. Kóczy,Suraj Peri,N
Roy Want,Suraj Peri,P
Jay A. Farrell,Suraj Peri,N
Yves Edel,Suraj Peri,N
Chung-Kuan Cheng,Suraj Peri,P
Sunita Sarawagi,Surajit Chaudhuri,N
J.-Angelo Beraldin,Surajit Chaudhuri,N
Su-Yeon Kim,Surajit Chaudhuri,P
Alfred Menezes,Surendra Prasad,P
Simon Kasif,Surendra Prasad,P
Shlomo Dubnov,Suresh Chandra 0001,P
Ujjwal Maulik,Suresh Chandra 0001,P
Rey-Long Liu,Suresh P. Sethi,N
Hongsik Choi,Suresh Subramaniam,N
Wojciech Penczek,Suresh Subramaniam,P
Dimitris Plexousakis,Suresh Subramaniam,N
Elizabeth Chang 0001,Suresh Subramaniam,P
Ted K. Ralphs,Suresh Subramaniam,P
Ding-Chau Wang,Suresh Venkatasubramanian,P
Cyril Allauzen,Suresh Venkatasubramanian,P
Tal Rabin,Suresh Venkatasubramanian,N
Yuanxiang Li,Suresh Venkatasubramanian,N
Myung-Joong Youn,Susan A. Sherer,P
Shane M. Greenstein,Susan A. Sherer,N
Ina Koch,Susan A. Sherer,P
Abraham P. Punnen,Susan A. Sherer,P
Philippe Thévenaz,Susan C. Herring,P
Ansgar Jüngel,Susan C. Herring,N
Manfred Droste,Susan C. Herring,P
Soonhung Han,Susan C. Herring,P
Sandip Sen,Susan G. Guion,P
Quentin Jones,Susan G. Guion,N
Martín Abadi,Susan G. Guion,P
Chandler A. Phillips,Susan G. Guion,P
Liisa von Hellens,Susan H. Nielsen,P
Gilles Barthe,Susan H. Nielsen,P
Robert J. Vokurka,Susan H. Nielsen,P
Esfandiar Eslami,Susan H. Nielsen,P
Yap-Peng Tan,Susan H. Nielsen,N
Yoram Moses,Susan H. Nielsen,P
Mostafa H. Ammar,Susan H. Nielsen,N
Richard J. Duro,Susan H. Nielsen,P
Omer F. Rana,Susan H. Xu,P
Stavros J. Perantonis,Susan H. Xu,P
Dalibor Froncek,Susan M. Cuddy,N
Kenichi Kanatani,Susan M. Cuddy,N
Prem Kumar Kalra,Susan M. Cuddy,N
Shyi-Chyi Cheng,Susan M. Dray,N
Hamid R. Marzban,Susan M. Dray,P
Andy J. Wellings,Susan M. Dray,N
Ting-Zhu Huang,Susan M. Haller,P
Gerardo Rubino,Susan M. Haller,N
Daniel Berg,Susan M. Haller,N
C. K. Tse,Susan M. Haller,N
Michael F. P. O'Boyle,Susan M. Haller,P
Amit Singhal,Susan T. Dumais,N
David J. Harper,Susan T. Dumais,P
Djoerd Hiemstra,Susan T. Dumais,N
Dragomir R. Radev,Susan T. Dumais,P
Eduard H. Hovy,Susan T. Dumais,N
Eric Horvitz,Susan T. Dumais,N
James Allan,Susan T. Dumais,N
Mark Sanderson,Susan T. Dumais,P
Norbert Fuhr,Susan T. Dumais,N
Philip Resnik,Susan T. Dumais,P
Ralph M. Weischedel,Susan T. Dumais,N
Stephen E. Robertson,Susan T. Dumais,N
Thorsten Joachims,Susan T. Dumais,N
W. Bruce Croft,Susan T. Dumais,N
Wessel Kraaij,Susan T. Dumais,P
Yoonsuck Choe,Susan T. Dumais,N
D. Scott Wills,Susan T. Dumais,N
Kei-Hoi Cheung,Susan T. Dumais,P
Jian Li,Susan T. Dumais,P
David Brown,Susan V. Vrbsky,N
Dieter Merkl,Susan V. Vrbsky,P
Luc Berthouze,Susan V. Vrbsky,N
Gilead Tadmor,Susan V. Vrbsky,P
Charu C. Aggarwal,Susan V. Vrbsky,P
C.-J. Richard Shi,Susan V. Vrbsky,N
Jeffrey H. Reed,Susan Wiedenbeck,N
Wenzhong Shi,Susan Wiedenbeck,P
Anatolij Dvurecenskij,Susan Wiedenbeck,N
Aharon Ben-Tal,Susan Wiedenbeck,P
Houduo Qi,Susan Wiedenbeck,N
Mario Rodríguez-Artalejo,Susana Nieva,P
Michel Verleysen,Susana Nieva,P
Marshall T. Rose,Susana Nieva,P
Si Wu,Susana Nieva,P
Jeffrey C. Mogul,Susana Nieva,P
Anish Arora,Susana Nieva,P
Chi-Sing Leung,Susana Nieva,P
Pierpaolo Degano,Susana Nieva,P
Shin-Dug Kim,Susanne C. Brenner,N
Luigi Portinale,Susanne C. Brenner,P
Nalini K. Ratha,Susanne C. Brenner,N
Qing Zhao,Susanne C. Brenner,P
Jonathan M. Smith,Susanne C. Brenner,P
Jiu Ding,Susanne C. Brenner,P
Michael V. Vyugin,Susanne C. Brenner,P
Rajib Mall,Susanne C. Brenner,P
Takao Kaneko,Susanne C. Brenner,N
Mikel D. Petty,Susanne E. Hambrusch,N
Ran Canetti,Susanne E. Hambrusch,N
Costas Efstathiou,Susanne E. Hambrusch,N
Jong-Tae Park,Susanne Lehner,N
Eric Monteiro,Susanne Lehner,P
Ubbo Visser,Susanne Lehner,N
Teresa Bernarda Ludermir,Susanne Lehner,P
Stephen S. Yau,Susanne Lehner,P
Caro Lucas,Susanne Strahringer,N
Ulrich G. Hofmann,Susanne Strahringer,N
Afzel Noore,Susanne Strahringer,P
Meral Azizoglu,Susanne Strahringer,N
