author,sum_art
Ian J. Palmer,1
Rae A. Earnshaw,3
Andrew S. Glassner,12
Carl Machover,8
John Dill,6
Ronald Azuma,1
Georges G. Grinstein,1
Tomas Möller,1
Martin Reddy,1
Kwan-Liu Ma,4
Larry S. Davis,4
Barbara O. Rothbaum,1
Deborah A. Frincke,1
Andrew E. Johnson,2
Jason Leigh,1
Steve Jones 0001,3
William Ribarsky,2
A. James Stewart,1
Arne Frick,1
Marc Levoy,2
Lars S. Nyland,1
Maureen C. Stone,1
Graham R. Brookes,1
Bernhard Preim,3
David H. Laidlaw,3
James T. Klosowski,3
Thomas A. Funkhouser,3
Steven C. Hsu,1
Frank Van Reeth,1
Christopher G. Healey,1
James T. Enns,1
Patrick S. McCormick,1
James S. Painter,1
Charles D. Hansen,2
Ron Goldman 0002,2
Bryan S. Morse,1
Michael V. Capps,1
Michael Zyda,2
Thomas G. Moher,1
Lawrence J. Rosenblum,2
Hiroyuki Yamamoto,1
Kirk L. Kroeker,1
Leo Dorst,3
Gordon L. Kindlmann,2
Marc Rioux,1
Tamara Munzner,1
Julie Dorsey,3
Emmanouil Skoufos,1
Marie-Odile Berger,1
Deborah Compeau,1
Roger McHaney,2
Neil F. Doherty,3
Afzaal H. Seyal,2
Mohd. Noah Abd. Rahman,2
Tanya J. McGill,1
Dorothy G. Dologite,1
Joline Morrison,3
Alexander I. Barvinok,3
Leonidas J. Guibas,7
Gerd Blind,2
Roswitha Blind,2
Seth M. Malitz,1
Paul H. Edelman,2
Victor Reiner,1
Marek Teichmann,1
Aart Blokhuis,3
Vladimir G. Boltyanski,2
Rekha R. Thomas,1
Pavel Valtr,2
Serge Lawrencenko,2
Bernard Chazelle,4
Matthew Dickerson,2
James Abello,4
Thomas C. Hales,1
J. C. Lagarias,3
Kasturi R. Varadarajan,1
T. M. Murali,1
Farhad Shahrokhi,2
László A. Székely,5
Jesús A. De Loera,3
Jörg Rambau,2
Jorge L. Arocha,1
Zihou Yang,1
Sanjay B. Joshi,1
Bahram Alidaee,4
Mohammad M. Amini,1
Xiaoqiang Cai,1
Margaret L. Brandeau,1
Larry W. Jacobs,1
David William Pearson,2
Yannis Siskos,8
C. S. Sung,3
Ali Amiri 0001,2
Yutaka Maeda,1
Chung-Hsing Yeh,1
Shlomo Maital,1
Pearl Y. Wang,2
Yufei Yuan,2
Marc Pirlot,1
Mehrdad Tamiz,3
Dylan F. Jones,3
Carlos Romero,3
Song Huat Yeo,5
Ching-Ter Chang,5
Elena Fernández,1
Dick den Hertog,1
Anito Joseph,3
Tamás Rapcsák,2
Javier Montero,2
Richard J. Caron,1
Harvey J. Greenberg,1
Carlos Henggeler Antunes,1
Giorgio Romanin-Jacur,1
Ushio Sumita,1
Dominique de Werra,2
R. J. Kuo,3
Gin Hor Chan,1
Carsten Peterson,1
Gilbert H. Young,2
Ue-Pyng Wen,3
Konstantinos Paparrizos,1
Zeger Degraeve,1
Minghe Sun,2
Okitsugu Fujiwara,1
Raimo P. Hämäläinen,6
Hirofumi Matsuo,1
Daniele Vigo,4
Jean François Maurras,3
Robert Pavur,1
Yoshio Uemura,3
Haldun Aytug,1
Jadranka Skorin-Kapov,1
Stephan Dempe,1
Toshiyuki Sueyoshi,2
Rainer Leisten,1
G. H. Huang,1
Jitka Dupacová,2
Marida Bertocchi,1
Hsi-Peng Lu,2
Bibhas Chandra Giri,1
Gur Mosheiov,5
Liming Liu,2
Masoud Saeedi,1
Agha Iqbal Ali,1
Tomas Gal,1
Hongzhou Wang,2
Gerard Sierksma,2
Samar K. Mukhopadhyay,1
Irène Charon,4
Olivier Hudry,4
Christian Proust,1
Nikolaos F. Matsatsinis,5
A. Volgenant,1
Faiz A. Al-Khayyal,1
Paul M. Griffin,1
Eng Ung Choo,1
Colin R. Reeves,2
Harri Ehtamo,2
Vinícius Amaral Armentano,1
Sungsoo Park,2
John Ruggiero,2
Jean-Luc Marichal,3
A. J. Feelders,2
Katta G. Murty,2
Vincent Mousseau,2
João C. N. Clímaco,1
Éric D. Taillard,1
Jean-Yves Potvin,2
Stephen M. Gilbert,1
Israel David,1
Alok Baveja,1
Gülay Barbarosoglu,1
Lea Friedman,1
Zilla Sinuany-Stern,1
Antreas D. Athanassopoulos,1
Hartmut Noltemeier,2
Hans-Christoph Wirth,4
W. J. Hurley,4
Salah E. Elmaghraby,2
Guntram Scheithauer,3
Prakash P. Shenoy,1
X. Cai,1
Jean-Pierre Brans,3
Peter J. Zwaneveld,1
Leo G. Kroon,1
Jonathan Cole Smith,2
Shokri Z. Selim,1
Jacques Teghem,1
Genji Yamazaki,1
C. Y. Wang,1
K. P. K. Nair,1
Jacques Renaud,2
Fayez F. Boctor,4
Mohsen Elhafsi,1
Michael Riley,3
Brenda Mak,1
Toshinori Munakata,1
Janny Leung,1
Kurt M. Bretthauer,2
Bala Shetty,2
Alejandro Crema,2
Muhittin Oral,2
Ossama Kettani,4
Walter Ukovich,1
Christos Koulamas,6
George J. Kyparisis,5
Paulo M. França,1
Herbert Moskowitz,3
Giampiero E. G. Beroggi,1
M. Selim Akturk,2
Emmanuel Thanassoulis,1
Jean-Marc Martel,2
Antoine Gautier 0002,1
Lawrence M. Seiford,2
Joe Zhu,2
A. G. de Kok,1
Richard Loulou,1
Leonidas S. Pitsoulis,1
Donald W. Hearn,1
Inna G. Drobouchevitch,1
Vitaly A. Strusevich,3
Roelof Kuik,1
Rommert Dekker,1
Christine Eisenbeis,1
Alain Martel,1
Ayodele Mobolurin,1
Andreas C. Georgiou,1
David Pisinger,5
Wieslaw Kubiak,3
Bhaba R. Sarker,2
Mark A. Turnquist,1
Bernard Gendron,3
Harold P. Benson,2
Amiya K. Chakravarty,1
Richard F. Hartl,1
Hui-Ming Wee,1
Yeh Lam,4
Bertrand M. T. Lin,3
Michael Pidd,3
Sufi M. Nazem,1
Giorgio Gallo,2
Maria Grazia Scutellà,2
Vicente Campos,2
Jian-Bo Yang,6
Andrzej Jaszkiewicz,2
Ching-Hsue Cheng,1
Roger L. Tobin,1
Pekka J. Korhonen,1
Zaid T. Balkhi,1
John F. Affisco,1
Wilbert E. Wilhelm,2
Jan L. G. Dietz,2
Dong Hoon Lee 0001,3
Benedict du Boulay,1
Liang-Hsuan Chen,2
Moustapha Diaby,1
N. K. Kwak,1
Ruud H. Teunter,2
Willem K. Klein Haneveld,2
Kim Fung Lam,2
Hasan Pirkul,3
Quanling Wei,2
Michael Kupferschmid,1
Adrie J. M. Beulens,1
Hiroaki Ishii,1
Eligius M. T. Hendrix,3
Moncer Hariga,1
Bert De Reyck,1
Federico Della Croce,3
Peter Kubat,1
Le Thi Hoai An,2
Pham Dinh Tao,2
Vincent S. Lai,4
Bo K. Wong,1
Maw-Sheng Chern,2
Moshe B. Rosenwein,1
Reza H. Ahmadi,1
Robert H. Wang,1
Brian Boffey,1
Olli Nevalainen,2
Ami Arbel,1
Pekka Korhonen,1
Mohamed Abd El-Hady Kassem,1
Peter Thomas,1
George Steiner,2
Mohamed Haouari,1
J. A. Hoogeveen,1
Steef L. van de Velde,3
Amy Hing Ling Lau,2
Hon-Shiang Lau,2
Cerry M. Klein,2
David M. Dilts,1
Vadim G. Timkovsky,2
J. Wesley Barnes,2
Zhi-Long Chen,4
Arne Løkketangen,1
David L. Woodruff,1
Shui-Hung Hou,2
Lakshman S. Thakur,1
Ilkyeong Moon,1
Jian-Qiang Hu,1
V. Sridharan,1
Kuang-hua Chen,2
Jieh Hsiang,1
Marco Padula,2
Monica Landoni,2
Forbes Gibb,2
Thomas R. Kochtanek,2
Alan Gilchrist,1
Karen K. Hein,1
Armando Fox,3
Elizabeth D. Mynatt,4
Stephen S. Intille,2
Stephan Hartwig,1
Seon-Woo Lee,1
Stephen S. Yau,1
Chung-Len Lee,4
Jwu E. Chen,2
Sybille Hellebrand,4
Bernd Becker 0001,2
Vishwani D. Agrawal,10
Víctor H. Champac,2
Zebo Peng,2
Chantal Robach,1
Sandip Kundu,1
Vladimir Castro Alves,1
Fernando M. Gonçalves,3
João Paulo Teixeira,3
Karim Arabi,1
Wu-Tung Cheng,2
Jean Michel Portal,1
Michael Paul Gough,1
Kanji Hirabayashi,1
Dipanwita Roy Chowdhury,2
Sudipta Bhawmik,1
Salvador Mir,1
Bernard Courtois,1
Yukiya Miura,1
Antonis M. Paschalis,1
Dimitris Gizopoulos,1
Mihalis Psarakis,1
Michael Peter Kennedy,3
Bhanu Raghunathan,1
Nava Pliskin,3
John D. Johnson,2
William J. Doll,1
Mary C. Jones,2
David B. Paradice,2
Qing Hu,1
Robert Plant,1
K. Ramamurthy,3
Carl Pomerance,3
William B. Gragg,1
Thomas Y. Hou,1
Olaf Steinbach,5
Christian Batut,1
Richard S. Falk,1
Mike Shub,2
Jinchao Xu,3
Harvey Dubner,3
Takashi Fukuda,2
Charalambos Makridakis,1
Alfred H. Schatz,1
Lars B. Wahlbin,2
Gabriel Wittum,2
Jian-Guo Liu,4
Antonio Campillo,1
Donald J. Estep,1
Edlyn Teske,5
Karl Entacher,1
Susanne C. Brenner,1
Solomon W. Golomb,3
Zhimin Zhang,2
Claus Fieker,1
Alexander Ostermann,2
Holger Wendland,1
Herman J. J. te Riele,1
Stéphane Louboutin,1
Dario Bini,1
Luciano Margara,2
Michael Pohst,2
Paul Zimmermann,3
Frank Emmerich,1
Andrew Granville,2
Mari Paz Calvo,2
Jessica G. Gaines,1
Daniel J. Bernstein,1
Zhongxiao Jia,1
Andreas Stein,4
James N. Lyness,1
Stefan A. Sauter,1
Antoine Joux,3
I. Norman Katz,1
Avram Sidi,1
Joël Rivat,2
David John Broadhurst,2
Vladimir Druskin,1
Ronald A. DeVore,3
Xuejun Zhang,1
Roland Masson,2
David W. Boyd,1
Rong-Qing Jia,2
Stefan A. Funken,2
William P. R. Mitchell,2
Harold Simmons,2
Chaz Schlindwein,1
Paul C. Gilmore,1
Mike Prest,2
Sy D. Friedman,2
Robin Hirsch,5
Gregory L. Cherlin,3
Renling Jin,1
M. Randall Holmes,2
Alexandra Shlapentokh,3
Carl G. Jockusch Jr.,3
Ludomir Newelski,3
Bruno Poizat,3
Wil Dekkers,1
Paul Larson,1
Valentina S. Harizanov,2
Julia F. Knight,2
Juris Steprans,2
Steven Buechler,1
Eduardo L. Fermé,1
John Cantwell,2
Jan von Plato,3
Angsheng Li,2
Larisa Maksimova,1
Pilar Dellunde,1
Françoise Delon,2
Françoise Point,2
David M. Evans 0001,2
Peter Cholak,4
Marcia J. Groszek,1
Ivan N. Soskov,1
Jean-Baptiste Joinet,1
Harold Schellinx,2
Andreas Baudisch,2
Gian Aldo Antonelli,2
Richmond H. Thomason,2
Janusz Pawlikowski,1
Manuel Lerman,1
Simon Thomas 0001,2
Yde Venema,3
Thomas Scanlon,3
Zofia Adamowicz,2
Timothy McNicholl,1
Giovanna Corsi,1
Olivier Chapuis,1
Ehud Hrushovski,3
Misao Nagayama,1
Harrie C. M. de Swart,1
James E. Baumgartner,1
András Hajnal,1
Niandong Shi,1
Domenico Zambella,2
Ralf-Dieter Schindler,4
Zoé Chatzidakis,2
Jonathan F. Buss,1
John W. Rosenthal,1
Hirotaka Kikyo,1
Andrea Sorbi,2
Tamara Lakins Hummel,1
Loïc Colson,2
John R. Steel,2
Fernando Ferreira,2
Andreja Prijatelj,1
Jindrich Zapletal,2
Ernest Schimmerling,3
W. Hugh Woodin,1
Lee J. Stanley,1
Bradd Hart,1
John M. Vickers,1
Byunghan Kim,1
José Iovino,2
Christopher Lusena,1
Martin Mundhenk,1
Leslie Pack Kaelbling,3
David H. Wolpert,3
Lex Weaver,1
Matthew L. Ginsberg,1
Nevin Lianwen Zhang,2
Rens Bod,3
Marilyn A. Walker,5
Peter Stone,5
Henk Vandecasteele,1
Craig Boutilier,1
Haym Hirsh,3
William W. Cohen,1
Craig G. Nevill-Manning,2
Jessica K. Hodgins,5
Laurent Alonso,2
Jean-Claude Paul,1
Frederick P. Brooks Jr.,1
William A. Barrett,1
Yan Li,3
Klaus Mueller,1
Ce Liu,1
Claude Puech,1
Paul A. Beardsley,1
Ronen Barzel,1
Adam Finkelstein,4
Andreas Kolb 0001,2
Pat Hanrahan,3
James F. O'Brien,2
David P. Dobkin,1
Jarke J. van Wijk,3
Carlos Andújar,1
John Anderson,2
Insung Ihm,1
Eric Schenk,1
Yuri A. Ivanov,2
Clifford A. Reiter,5
Heidrun Schumann,3
David S. Ebert,5
Borut Zalik,3
Jihad El-Sana,1
Michael J. Bailey,1
K. W. Chung,5
Kostas Daniilidis,1
Ambarish Goswami,1
Kai Li 0001,2
David Levin,1
Georgios Sakas,1
Shin-Ting Wu,2
Andries van Dam,2
Rosemary Michelle Simpson,1
Muhammad Sarfraz,4
Francisco R. Feito,2
Sohail Butt,1
Luiz Henrique de Figueiredo,2
David J. Parish,1
Kevin G. Suffern,1
Richard C. Thomas,1
Ugur Güdükbay,3
Bülent Özgüç,1
Ricardo R. Gudwin,1
Ivan Luiz Marques Ricarte,1
Yuqun Chen,1
Peter R. Bono,1
F. Kenton Musgrave,1
Lilly Spirkovska,1
Suresh K. Lodha,1
Daniel Cohen-Or,1
Paolo Montuschi,2
Mateu Sbert,1
Kadi Bouatouch,1
G. H. Kirby,1
Mitchel Resnick,2
Peter Stephenson,2
In-Kwon Lee,1
M. Romera,1
G. Pastor,1
F. Montoya,1
David T. J. Liley,1
James R. Miller,1
H. S. Y. Chan,4
B. N. Wang,1
Léo Pini Magalhães,1
Jan Stage,2
Yuan Taur,1
Alan W. Brown,1
Peter A. Buhr,1
Jong-Hyeon Lee,1
Forrest Shull,1
Avraham Leff,1
Ignacio Silva-Lepe,1
Richard J. Fateman,1
Gerald Post,4
Donald E. Brown,2
K. V. Subrahmanyam,2
N. V. Vinodchandran,1
Jaroslav Ivanco,1
Gabriel Semanisin,1
Robert C. Brigham,1
Ronald D. Dutton,1
Ibrahim Cahit,1
Michal Tkác,1
Rodica Boliac,1
Jozef Bucko,1
Ivan Havel,2
Preben D. Vestergaard,2
Peter E. John,1
Tomás Madaras,1
Judith Keijsper,1
Michael Schnell,1
Eberhard Hänsler,1
Witold A. Krzymien,2
David Muñoz Rodríguez,1
Michael G. Kazantzakis,1
Erdal Panayirci,4
Andrea Basso,1
Roberto Castagno,1
Glenn L. Cash,1
Barry G. Haskell,1
João M. T. Romano,1
Elias Drakopoulos,1
Jian-Guo Zhang,1
Lorenzo Favalli,1
Peter Vary,3
Miroslav L. Dukic,1
Darren B. Ward,2
JongWon Kim 0001,2
Jacob Benesty,7
Tomas Gänsler,4
Walter Kellermann,1
Paolo Giacomazzi,1
Riccardo Melen,1
Ümit Aygölü,2
John S. Thompson,1
Peter M. Grant,1
Khaled Fazel,1
Saverio Cacopardi,2
Frank Schaffa,1
Jorma T. Virtamo,4
Giovanni Santella,1
Alberto Carini,1
Francesco Matera,2
Haim Goldman,1
Olivier Bonaventure,1
Patrick Bergougnoux,1
Stefano Spaccapietra,1
Agnès Voisard,2
Michel Mainguenaud,1
Michael Vassilakopoulos,1
Claudia Bauzer Medeiros,1
Thomas Brinkhoff,1
Ralf Hartmut Güting,1
Vladimir Estivill-Castro,4
Maria Rita Scalas,1
Stéphane Grumbach,1
Jesper Simonsen,3
Karlheinz Kautz,3
Susan Leigh Star,1
Ojelanki K. Ngwenyama,1
Rob Procter,2
Mark Rouncefield,3
Peter Axel Nielsen,1
Tone Bratteteig,1
Jens Kaasbøll,1
Fredrik Ljungberg,1
Anne Goulding,8
Melvyn Crann,1
J. Eric Davies,2
Elizabeth Gadd,1
Margaret Kinnell,1
Bob Usherwood,2
Mark Hepworth,2
Karl-Heinz Zimmermann,2
Edward M. Reingold,1
Stefan M. Dodunekov,2
Shigeichi Hirasawa,1
Fady Alajaji,6
L. Lorne Campbell,1
Pramod Viswanath,3
David N. C. Tse,9
Rajiv Laroia,1
Neri Merhav,9
Karthik Visweswariah,2
Ingrid Daubechies,2
Ivan J. Fair,1
Sven Riedel,1
Amir H. Banihashemi,3
Frank R. Kschischang,3
Vivek K. Goyal,5
Nariman Farvardin,1
Jacob Ziv,3
Ka Hin Leung,5
Pascale Charpin,2
Aimo Tietäväinen,1
Jean-Claude Belfiore,3
Bruce J. McKenzie,4
Timothy C. Bell,2
Amos Lapidoth,2
Tomasz Przebinda,1
Ludo M. G. M. Tolhuizen,3
Ron M. Roth,4
Tsonka Stefanova Baicheva,2
Tuvi Etzion,4
Alon Orlitsky,3
Rüdiger L. Urbanke,9
Douglas A. Leonard,1
Zhiyi Chi,1
Ronald W. Schafer,1
Ba-Zhong Shen,2
Tom Høholdt,1
Zoran Cvetkovic,1
Henning Stichtenoth,3
Mikael Skoglund,3
Yair Be'ery,2
Amir Dembo,2
Thierry P. Berger,1
Nam Phamdo,4
Meir Feder,4
G. David Forney Jr.,6
Hirosuke Yamamoto,1
Hidetoshi Yokoo,1
Serap A. Savari,1
Sergio D. Servetto,3
S. E. Posner,1
Patrick Flandrin,1
Augustus J. E. M. Janssen,2
Olivier J. J. Michel,1
Jun Hu,1
Thomas J. Richardson,7
Ruey-Wen Liu,1
Yujiro Inouye,1
Antonio Giorgio Gaggia,1
Judy L. Walker,2
N. J. A. Sloane,3
Antoine Lobstein,8
Stephen G. Wilson,2
Péter Gács,3
Anne Canteaut,2
Thomas M. Cover,2
Stuart Geman,1
Alexander Vardy,5
Igal Sason,3
Robert G. Gallager,3
Mark Goresky,1
Branislav M. Popovic,1
Naoki Suehiro,1
Khaled A. S. Abdel-Ghaffar,1
Brendan J. Frey,3
Hans-Andrea Loeliger,2
Tomohiko Uyematsu,1
Peter M. Fenwick,4
László Györfi,2
Peter J. Sherman,1
Hao Chen,3
Zhongxing Ye,1
Prakash Narayan,2
John C. Kieffer,1
Ofer Amrani,1
Te Sun Han,1
Robert J. McEliece,3
Kenji Nakagawa,1
Miroslaw Pawlak,1
Daniel M. Gordon,2
Takeshi Hashimoto,1
A. J. Han Vinck,2
Jelena Kovacevic,3
Albertus S. J. Helberg,1
Hendrik C. Ferreira,1
Elias Masry,2
Bernhard Balkenhol,1
Sanjeev Khudanpur,1
Andrew B. Nobel,2
Vahid Tarokh,7
Yuliang Zheng,3
Xian-Mo Zhang,2
Charles T. Retter,1
Sangsin Na,1
Mitchell D. Trott,1
Nelson M. Blachman,1
Dean P. Foster,1
Abraham J. Wyner,1
Nicolas Sendrier,2
Joseph A. O'Sullivan,3
Francesco Lo Presti,2
Nader B. Ebrahimi,1
Pål K. Frenger,1
Pål Orten,2
Tony Ottosson,1
Stefan Parkvall,2
Xuemin Chen,1
Yuhong Yang,1
B. Sundar Rajan,2
Qian Zhang,2
Mattias Svanström,3
Alain P. Hiltgen,1
Kenneth G. Paterson,3
Jorma Rissanen,2
Alistair Moffat,1
I. Emre Telatar,2
Boris D. Kudryashov,2
Philippe Piret,1
Jon Hamkins,1
Charles H. Bennett,2
Erik Agrell,2
Fred Daneshgaran,3
Rosa Meo,1
Imre Csiszár,1
Lawrence A. Shepp,1
Toru Fujiwara,1
Tadao Kasami,1
James L. Massey,1
Yariv Ephraim,2
Vitaly Maiorov,1
Alan V. Oppenheim,2
Jessica Staddon,2
Sidney Yakowitz,1
James E. Mazo,1
Aaron D. Wyner,2
Frans M. J. Willems,1
Erdal Arikan,1
Hiroyoshi Morita,1
Habong Chung,1
Victor K.-W. Wei,1
Iwan M. Duursma,4
Marcus Greferath,2
Stefan E. Schmidt,1
Hans Dobbertin,1
Mauro Bisiacco,2
Leon H. Sibul,1
Jirí Gregor,1
Krzysztof Galkowski,1
Ulrich Oberst,1
Hakan Caglar,1
Bülent Sankur,7
Joseph Bentsman,1
Amitabha Ghosh,1
Yasuo Kuniyoshi,2
Gill A. Pratt,3
Nicholas Molton,1
Nestor A. Schmajuk,1
Anthony D. Worrall,1
Phillip J. McKerrow,1
Véronique Perdereau,1
Huosheng Hu,2
Carlo Ferrari,1
José Santos-Victor,5
Michel Devy,3
Klaus-Werner Jörg,1
Luc Steels,1
Thierry Fraichard,1
Bernt Schiele,3
Jianwei Zhang 0001,3
Alois Knoll,3
Thomas C. Henderson,2
Giovanni Adorni,2
Ulrich Büker,1
Gerardo Beni,1
Ming Xie,1
Marcel Bergerman,1
Ales Ude,1
Raja Chatila,2
Edmund M. A. Ronald,2
Moshe Sipper,6
Rüdiger Dillmann,2
Anthony Stentz,5
Panos E. Trahanias,3
Larry H. Matthies,2
Yalin Xiong,1
Martial Hebert,3
Bradley J. Nelson,3
Andrea Bonarini,3
Vladimir J. Lumelsky,1
Munsang Kim,1
Bum-Jae You,1
Hirohisa Hirukawa,1
Fumio Kanehiro,1
Muhammad Arif,3
Stefano Cagnoni,1
João G. M. Gonçalves,1
Maurizio Piaggio,1
J. D. Balakrishnan,2
Ashok Samal,2
Christoph Zetzsche,2
Shan Suthaharan,1
K. R. Rao,1
John C. Handley,2
Arthur R. Weeks,1
Jari P. Kaipio,2
L. Rodney Long,1
George R. Thoma,1
Patrick Corlay,1
Bruce G. Batchelor,1
Thomas V. Papathomas,1
Peter N. Yianilos,2
Thomas P. Minka,1
Sung-Bong Yang,1
Yuang-Cheh Hsueh,1
Shoji Tominaga,1
Bertrand Chupeau,1
Shang-Hong Lai,2
Ming Fang,2
Chung-Sheng Li,1
Boon-Lock Yeo,1
Jun-Wei Hsieh,2
Yung-Sheng Chen,2
Kevin J. Parker,2
Edwige E. Pissaloux,1
Wen-Hsing Hsu,1
Theodore Blackmon,1
Wesley E. Snyder,1
Ping-Sing Tsai,1
Jonathan S. Lewin,1
Jeffrey L. Duerk,2
Essam A. El-Kwae,1
Byung-Uk Lee,1
Walter Bender,1
Dongming Zhao 0001,1
Pasi Fränti,2
Eugene I. Ageenko,2
Heikki Kälviäinen,1
Andreas Svolos,1
Ovidio Salvetti,1
Mongi A. Abidi,3
John A. Saghri,1
Jeremy Pitt,2
Marcus Brown 0001,1
Akira Namatame,1
Vladimir Yakhnis,1
Horst-Michael Gross,1
Olfa Nasraoui,2
Raghu Krishnapuram,4
Sven Behnke,1
Ali M. S. Zalzala,1
Eric C. C. Tsang,4
Ana C. Matos,1
Simon N. Chandler-Wilde,1
Ming-Jun Lai,3
Daniel Boichu,1
Edriss S. Titi,1
Matthias Maischak,1
Ernst P. Stephan,4
S. L. Lee,1
Jinghua Wang,2
Gerald Warnecke,2
Peter Kunkel,3
Hailiang Liu,2
Götz Alefeld,2
Ivan G. Graham,1
Naihua Xiu,2
Mario Ohlberger,1
Harry Yserentant,1
Dario Andrea Bini,1
Peter Alfeld,2
Richard S. Varga,1
Andreas Kirsch,1
Simon Shaw,1
John R. Whiteman,1
Emilio Spedicato,1
Paolo Pugliese,2
Walter Gautschi,1
Petr Vanek,1
Jan Mandel,2
Michele Benzi,1
Ilan Bar-On,1
Mauro Leoncini,2
Gerard D. Finn,1
Yiu-Kai Ng,1
Rattikorn Hewett,1
John H. Leuchner,1
Takashi Washio,3
Hiroshi Motoda,4
Tetsuo Sawaragi,2
Beat Wüthrich,1
Weiyi Meng,5
Gholamhosein Sheikholeslami,2
Srinivasan Parthasarathy 0001,2
Wei Li 0015,1
David B. Johnson,4
Guozhu Dong,1
Kotagiri Ramamohanarao,1
Dean M. Tullsen,1
Guillermo A. Alvarez,1
Richard A. Golding,1
Arif Merchant,1
John Wilkes,1
Todd C. Mowry,2
Fred B. Schneider,3
Robbert van Renesse,2
Angelos Bilas,1
Avi Mendelson,2
Freddy Gabbay,1
Renaud Marlet,1
Calvin Lin,1
Gregory R. Ganger,1
Dawson R. Engler,1
Orran Krieger,1
Barbara Liskov,1
Brian N. Bershad,1
Shi-Kuo Chang,5
Watts S. Humphrey,5
M. M. Lehman,1
Frank Maurer,4
Christof Ebert,5
Yingxu Wang,2
Mohamed Fayad,6
Marcus Fontoura,3
Wolfgang Pree,1
Ken-ichi Matsumoto,1
Koji Torii,2
Mark J. Christensen,1
Kai Lin,1
Richard C. Linger,1
Terry Bollinger,2
Masahito Hirakawa,3
Lawrence Chung,2
Shmuel Katz,1
Reinhard Blutner,1
Jeffery L. Kennington,2
Teodor Gabriel Crainic,4
Amedeo Cesta,1
Stephen F. Smith,1
Steve Y. Chiu,1
Slobodan P. Simonovic,1
Yazid M. Sharaiha,1
Alice E. Smith,4
Way Kuo,1
Ronald L. Rardin,2
Reha Uzsoy,2
John M. Wilson 0001,2
Michal Penn,1
Djangir A. Babayev,1
George I. Bell,1
Timothy F. Havel,2
Seth Lloyd,2
Paolo Dai Pra,1
Wendell H. Fleming,1
Willem L. De Koning,4
Jeffrey Wood,1
Eric Rogers,3
Olof J. Staffans,1
Ahti A. Salo,1
Emilio Paolucci,1
Omar A. El Sawy,2
Inger V. Eriksson,1
H. Wang,2
Ming C. Leu,1
Aiko Frank,1
Bernhard Mitschang,1
Venkat Devarajan,1
Cheng Wu,4
Jeffery K. Cochran,2
Chuan-Jun Su,2
Ronald E. Giachetti,1
Alan C. Lin,1
Vassilios Makios,2
Jiaguang Sun,1
Andreas C. Nearchou,1
Bernard Grabot,1
Chen Zhou,1
Richard A. Wysk,1
Edward H. Freeman,10
Kelly J. Kuchta,5
Jeffrey L. Ott,12
Ben Rothke,3
Karl J. Flusche,1
Ralph Spencer Poore,6
Gerald L. Kovacich,6
Ray Kaplan,1
Amy J. C. Trappey,2
Victor Prybutok,1
Mohsen Attaran,2
Anil Kumar,2
Prashant C. Palvia,4
Barrie G. Dale,4
Ravi S. Sharma,1
David W. Conrath,1
Bart L. MacCarthy,1
Bertram Tan,1
Ram Reddy,1
Ting-Peng Liang,2
Sean B. Eom,1
Xinfu Chen,1
J. W. Neuberger,1
Pierre Cardaliaguet,1
Avner Friedman,2
Riccardo March,1
Hua Chen,1
Yang Kuang,1
Pankaj Mehra,3
Ramkumar Ramaswamy,2
Margaret Weatherford,3
Wolfgang Gentzsch,1
Gurdip Singh,1
Laura K. Dillon,1
Sandeep S. Kulkarni,1
David J. Farber,2
Steve Vinoski,6
Sanjiva Weerawarana,3
K. H. Kim,1
Li Gong,4
Stefan Poledna,2
Daniela Rus,6
Larry L. Constantine,6
Greg Michaelson,1
Mark C. Little,1
Santosh K. Shrivastava,1
Neil A. Speirs,1
Carl McCrosky,1
Daniel Y. Chao,1
Chris M. N. Tofts,3
Oscar G. Plata,1
Yann-Hang Lee,1
Mark d'Inverno,5
Alejandro Ríos,1
Antonios Symvonis,2
Kevin Jeffay,2
Susan Older,1
Shiu-Kai Chin,1
Ralf-Detlef Kutsche,1
Paola Inverardi,3
Xudong He,3
Chris S. Wallace,1
Fred Cohen,1
R. Nigel Horspool,4
Savio S. H. Tse,1
Graham Gough,1
C.-H. Lai,1
Borut Robic,2
Panayotis Tsanakas,1
Donald W. Davies,1
Harold W. Thimbleby,5
Gerco Ballintijn,2
Willis H. Ware,1
Chung-Ming Huang,2
Shun-Shii Lin,1
Kasilingam Periyasamy,1
Vangalur S. Alagar,1
Timothy J. Shimeall,1
Michael Leuschel,4
Kevin Lano,1
Lee J. White,3
Man Fai Lau,1
John A. Clark,2
Steve Reeves,1
Robin W. Whitty,1
Stephen H. Edwards,1
Valeria Vittorini,1
István Forgács,1
Elizabeth Burd,1
Derek Yates,1
David W. Embley,1
Li Xu,3
Klaus H. Ecker,1
Wagner Meira Jr.,1
Byung Suk Lee,2
Ron Musick,2
Hendrik Van Brussel,3
H. Van Dyke Parunak,3
Nikolaos D. Doulamis,2
Anastasios D. Doulamis,2
William A. Gruver,4
Christophe Kolski,1
Yunhui Liu,1
Vassilis Moustakis,2
Soundar R. T. Kumara,2
Chris A. Czarnecki,1
Mohamed I. Elmasry,3
David J. Birnbaum,1
Amit Chakraborty,1
S. H. Kim,1
Adrian F. Clark,1
Roger D. Boyle,2
J. B. Antoine Maintz,2
Petra A. van den Elsen,1
Christophe Garcia,2
George Tziritas,1
