source,target,prediction
Tatsuya Suda,Fumio Ishizaki,P
Allan T. Andersen,Miklós Telek,P
Søren Blaabjerg,Miklós Telek,P
Nick G. Duffield,William A. Massey,P
Kaj Holmberg,Peter Värbrand,P
Mikael Rönnqvist,Peter Värbrand,P
Khaled M. F. Elsayed,Phuoc Tran-Gia,P
András Frank,Zoltán Király,P
Daniel J. Kleitman,András Gyárfás,P
Daniel J. Kleitman,Géza Tóth,P
András Gyárfás,Géza Tóth,P
Hiroshi Nagamochi,Tibor Jordán,P
Tibor Jordán,Toshihide Ibaraki,P
Martin Henk,Robert Weismantel,P
Uriel Feige,Christian Scheideler,P
Richard Cole 0001,Stefan Schirra,P
Anna Galluccio,Luis A. Goddyn,P
Noga Alon,János Pach,P
Penny E. Haxell,Vojtech Rödl,P
Uriel Feige,Oleg Verbitsky,P
Dieter Rautenbach,Bruce A. Reed,P
Avi Wigderson,Andrew Chi-Chih Yao,P
Andreas Huck,Eberhard Triesch,P
Maria Axenovich,André Kündgen,P
Isaac D. Scherson,Mary Mehrnoosh Eshaghian,P
Éric Rutten,Paul Le Guernic,P
Marco Bernardo 0001,Paolo Ciancarini,P
Paolo Ciancarini,Lorenzo Donatiello,P
Mary Jean Harrold,Adam A. Porter,P
Adam A. Porter,Gregg Rothermel,P
Gian Pietro Picco,Gruia-Catalin Roman,P
Gian Pietro Picco,Peter J. McCann,P
Frank Tip,T. B. Dinesh,P
Angela Bonifati,Alfonso Fuggetta,P
Stefano Ceri,Alfonso Fuggetta,P
Alfonso Fuggetta,Stefano Paraboschi,P
Audris Mockus,Roy T. Fielding,P
Audris Mockus,James D. Herbsleb,P
Roy T. Fielding,James D. Herbsleb,P
Dewayne E. Perry,Harvey P. Siy,P
Nenad Medvidovic,David S. Rosenblum,P
Nenad Medvidovic,David F. Redmiles,P
David S. Rosenblum,David F. Redmiles,P
David S. Rosenblum,Jason E. Robbins,P
Paolo Nesi,Francesca Rossi,P
Zhi-Li Zhang,Rose P. Tsang,P
Ahmed Mehaoua,Alberto Leon-Garcia,P
Bobby Vandalore,Wu-chi Feng,P
Wu-chi Feng,Raj Jain,P
Wu-chi Feng,Sonia Fahmy,P
Francescomaria Marino,Ettore Stella,P
Francescomaria Marino,Antonella Branca,P
Francescomaria Marino,Nicola Veneziani,P
Francescomaria Marino,Arcangelo Distante,P
Ettore Stella,Nicola Veneziani,P
Antonella Branca,Nicola Veneziani,P
Nicola Veneziani,Arcangelo Distante,P
Paolo Remagnino,Graeme A. Jones,P
Christos Koulamas,Stavros A. Koubias,P
Christos Koulamas,George D. Papadopoulos,P
Joachim Weickert,Karel J. Zuiderveld,P
Joachim Weickert,H. Siegfried Stiehl,P
Christoph Schnörr,Karel J. Zuiderveld,P
Christoph Schnörr,Otmar Scherzer,P
Karel J. Zuiderveld,Otmar Scherzer,P
Karel J. Zuiderveld,H. Siegfried Stiehl,P
Otmar Scherzer,H. Siegfried Stiehl,P
Paul F. Whelan,Pierre Soille,P
Rangachar Kasturi,Lee D. Coraor,P
Lee D. Coraor,Octavia I. Camps,P
T. C. Edwin Cheng,Natalia V. Shakhlevich,P
Zhi-Long Chen,Natalia V. Shakhlevich,P
Kun-Nyeong Chang,Dongwoo Kim,P
Kunihiko Hiraishi,Eugene Levner,P
Jatinder N. D. Gupta,Frank Werner 0001,P
Jatinder N. D. Gupta,Yuri N. Sotskov,P
Joze Rugelj,Gorazd Kandus,P
Herbert Dawid,Christine Strauss,P
Jianzhong Zhang 0001,Yixun Lin,P
Evangelos Triantaphyllou,Jianhua Chen,P
Evangelos Triantaphyllou,T. Warren Liao,P
Jianhua Chen,T. Warren Liao,P
Zhi-Long Chen,Devanath Tirupati,P
Horst A. Eiselt,John R. Current,P
Sheldon H. Jacobson,Osman Balci,P
J. Leon Zhao,Hsing Kenneth Cheng,P
Lynne P. Baldwin,Peter E. D. Love,P
Helena Karsten,Kalle Lyytinen,P
Brian Henderson-Sellers,Richard Dué,P
Richard Dué,Ian M. Graham,P
Rachida Dssouli,Teodor Gabriel Crainic,P
Mark Harman,Bryan F. Jones,P
Brahim Chaib-draa,Peter G. Kropf,P
Andreas L. Opdahl,Franck Barbier,P
L. Wu,Sree Nilakanta,P
Paolo Tonella,Ira D. Baxter,P
Jian Lu,Ming Zhang,P
David W. Binkley,Tim Teitelbaum,P
Michael Dyer,Claes Wohlin,P
Martin J. Shepperd,Claes Wohlin,P
T. H. Tse,Yuen-Tak Yu,P
Louise Scott,D. Ross Jeffery,P
Giuliano Antoniol,Umberto Villano,P
Umberto Villano,Ettore Merlo,P
Hee Beng Kuan Tan,Ye Li,P
Hiroyuki Seki,Katsuro Inoue,P
Shamkant B. Navathe,Leo Mark,P
Hong Zhu,Xudong He,P
Russell L. Purvis,Monica J. Parzinger,P
Mark Harman,Malcolm Munro,P
Loe M. G. Feijs,Jos van Wamel,P
Josyula R. Rao,Pankaj Rohatgi,P
Don Coppersmith,Markus Jakobsson,P
N. Asokan,Valtteri Niemi,P
Marc Joye,David Pointcheval,P
Markus Jakobsson,Ronald L. Rivest,P
Alfred Menezes,Edlyn Teske,P
Mihir Bellare,Ravi S. Sandhu,P
Joan Feigenbaum,Yuval Ishai,P
Joan Feigenbaum,Rebecca N. Wright,P
Yuval Ishai,Martin Strauss 0001,P
Yuval Ishai,Rebecca N. Wright,P
Martin Strauss 0001,Rebecca N. Wright,P
Johannes Blömer,Jean-Pierre Seifert,P
Ivan Damgård,Gudmund Skovbjerg Frandsen,P
Ran Canetti,Tal Rabin,P
Ran Canetti,Amit Sahai,P
Rafail Ostrovsky,Amit Sahai,P
Alan C. H. Ling,Douglas R. Stinson,P
Michael J. Jacobson Jr.,Alfred Menezes,P
Alfred Menezes,Andreas Stein,P
Jessica Staddon,Judy L. Walker,P
Shai Halevi,Don Coppersmith,P
Shai Halevi,Charanjit S. Jutla,P
Don Coppersmith,Charanjit S. Jutla,P
Oded Goldreich 0001,Moni Naor,P
Marc Joye,David Naccache,P
Ran Canetti,Ivan Damgård,P
Ran Canetti,Yuval Ishai,P
Ivan Damgård,Yuval Ishai,P
Henk Meijer,Stafford E. Tavares,P
Dalit Naor,Jeffrey B. Lotspiech,P
Moni Naor,Jeffrey B. Lotspiech,P
Barbara Masucci,Carles Padró,P
Shyue-Liang Wang,Wen-Yang Lin,P
Imre J. Rudas,Leon Zlajpah,P
Michio Sugeno,Elie Sanchez,P
Yoshihiro Ueda,Haruhiko Kimura,P
Marcus Hutter,Jürgen Schmidhuber,P
Mark Burgin,Walter J. Karplus,P
Philippe Baptiste,Marek Chrobak,P
Philippe Baptiste,Christoph Dürr,P
Alexander K. Hartmann,Riccardo Zecchina,P
Mohammad Mahdian,Vijay V. Vazirani,P
Nikolai K. Vereshchagin,Paul M. B. Vitányi,P
Carl Lagoze,James Allan,P
William Y. Arms,James Allan,P
David Eppstein,Michael T. Goodrich,P
Laurent Regnier,Pawel Urzyczyn,P
Leonid A. Levin,Ramarathnam Venkatesan,P
J. S. Kim,J. H. Kim,P
J. S. Kim,S. Lee,P
J. S. Kim,H. Park,P
J. H. Kim,S. Lee,P
J. H. Kim,H. Park,P
S. Lee,H. Park,P
Tom Barclay,Alexander S. Szalay,P
Alex Arenas,Fernando Vega-Redondo,P
Martin C. Cooper,Thomas Schiex,P
Peter Ross,Gerda Janssens,P
Peter Ross,Maurice Bruynooghe,P
Joseph Y. Halpern,Paramvir Bahl,P
Joseph Y. Halpern,Yi-Min Wang,P
Steven Bird,Gary Simons,P
Richard J. Lipton,Neal E. Young,P
Leopoldo E. Bertossi,Jan Chomicki,P
Jesper Jørgensen,Maurice Bruynooghe,P
Rajeev Thakur,Lori A. Freitag,P
Lori A. Freitag,Alok N. Choudhary,P
Christian A. Duncan,Alon Efrat,P
Christian A. Duncan,Joseph S. B. Mitchell,P
Christine Doran,Bonnie L. Webber,P
Christine Doran,Martha Stone Palmer,P
Bonnie L. Webber,Martha Stone Palmer,P
Philip N. Klein,Neal E. Young,P
Annalisa Bossi,Jan-Georg Smaus,P
Sabina Rossi,Jan-Georg Smaus,P
Joachim Biskup,Jan Paredaens,P
Joachim Biskup,Thomas Schwentick,P
Joachim Biskup,Jan Van den Bussche,P
Jan Paredaens,Thomas Schwentick,P
Thomas Schwentick,Jan Van den Bussche,P
Alon Efrat,Anna Lubiw,P
Thomas Eiter,Francesco Scarcello,P
David Bremner,Ferran Hurtado,P
Christoph Dürr,Gerhard J. Woeginger,P
Marc Light,Ellen Riloff,P
Marc Light,Mats Rooth,P
Ellen Riloff,Mats Rooth,P
Daniel J. Lehmann,Noam Nisan,P
Oswin Aichholzer,David Bremner,P
David Bremner,Erik D. Demaine,P
David Bremner,Henk Meijer,P
Yuefei Sui,Ke Xu 0001,P
Helen Nissenbaum,Edward W. Felten,P
Batya Friedman,Edward W. Felten,P
Yi-Dong Shen,Qiang Yang 0001,P
Jia-Huai You,Qiang Yang 0001,P
Li-Yan Yuan,Qiang Yang 0001,P
Yannis Dimopoulos,Antonis C. Kakas,P
Frank Harary,Wolfgang Slany,P
Frank Harary,Oleg Verbitsky,P
Wolfgang Slany,Oleg Verbitsky,P
David Eppstein,Jean-Claude Falmagne,P
James E. Katz,Ronald E. Rice,P
Ronald E. Rice,Philip Aspden,P
Erik D. Demaine,George W. Hart,P
David Eppstein,George W. Hart,P
David Eppstein,Joseph O'Rourke,P
Jeff Erickson 0001,George W. Hart,P
Jeff Erickson 0001,Joseph O'Rourke,P
George W. Hart,Joseph O'Rourke,P
Claire Kenyon,Neal E. Young,P
Stephen Alstrup,Michael A. Bender,P
Stephen Alstrup,Erik D. Demaine,P
Stephen Alstrup,Martin Farach-Colton,P
Stephen Alstrup,J. Ian Munro,P
Michael A. Bender,Martin Farach-Colton,P
Michael A. Bender,J. Ian Munro,P
Michael A. Bender,Mikkel Thorup,P
Erik D. Demaine,Martin Farach-Colton,P
Erik D. Demaine,Mikkel Thorup,P
Martin Farach-Colton,J. Ian Munro,P
J. Ian Munro,Mikkel Thorup,P
Chitta Baral,Sheila A. McIlraith,P
Naren Ramakrishnan,Mary Beth Rosson,P
Naren Ramakrishnan,John M. Carroll,P
Jason Eisner,Lauri Karttunen,P
Michael R. Fellows,Rolf Niedermeier,P
János Csirik,Claire Kenyon,P
János Csirik,James B. Orlin,P
János Csirik,Peter W. Shor,P
János Csirik,Richard R. Weber,P
David S. Johnson,Claire Kenyon,P
David S. Johnson,James B. Orlin,P
Claire Kenyon,James B. Orlin,P
Claire Kenyon,Peter W. Shor,P
Claire Kenyon,Richard R. Weber,P
James B. Orlin,Peter W. Shor,P
James B. Orlin,Richard R. Weber,P
Philip N. Klein,Hsueh-I Lu,P
Philip N. Klein,Robert H. B. Netzer,P
Hsueh-I Lu,Robert H. B. Netzer,P
Ron van der Meyden,Moshe Y. Vardi,P
Alexander S. Szalay,Donald R. Slutz,P
Aleksandar Ignjatovic,Arun Sharma,P
László Lovász,Neal E. Young,P
Olivier Bournez,Claude Kirchner,P
Hongyuan Zha,Ming Gu 0002,P
Ming Gu 0002,Horst D. Simon,P
Peter Høyer,Ronald de Wolf,P
Therese C. Biedl,J. Ian Munro,P
Martin L. Demaine,J. Ian Munro,P
Ion Androutsopoulos,Jon Oberlander,P
Jaikumar Radhakrishnan,Sundar Vishwanathan,P
Ashim Garg,Xin He,P
Ashim Garg,Ming-Yang Kao,P
Ashim Garg,Hsueh-I Lu,P
Krzysztof R. Apt,C. F. M. Vermeulen,P
Stefan Boettcher,Michelangelo Grigni,P
Mohammed Yeasin,Rajeev Sharma,P
Naveen Garg 0001,Neal E. Young,P
Ron Holzman,Dov Monderer,P
Ron Holzman,Moshe Tennenholtz,P
Leopoldo E. Bertossi,Camilla Schwind,P
Michael A. Bender,Sándor P. Fekete,P
John Nerbonne,Rob Koeling,P
John Nerbonne,Miles Osborne,P
John Nerbonne,Erik F. Tjong Kim Sang,P
Rob Koeling,Miles Osborne,P
Miles Osborne,Erik F. Tjong Kim Sang,P
Frank Sottile,Thorsten Theobald,P
Nick Chater,Paul M. B. Vitányi,P
Peter D. Turney,Michael L. Littman,P
Andrea E. F. Clementi,Angelo Monti,P
Angelo Monti,Riccardo Silvestri,P
Yossi Matias,Jeffrey Scott Vitter,P
Yossi Matias,Neal E. Young,P
Jeffrey Scott Vitter,Neal E. Young,P
Paul M. Aoki,Rebecca E. Grinter,P
Rebecca E. Grinter,Allison Woodruff,P
Esther M. Arkin,Ferran Hurtado,P
Esther M. Arkin,Marc Noy,P
Sándor P. Fekete,Ferran Hurtado,P
Sándor P. Fekete,Marc Noy,P
Ferran Hurtado,Joseph S. B. Mitchell,P
Joseph S. B. Mitchell,Marc Noy,P
Georg Gottlob,Kazuhisa Makino,P
Alok N. Choudhary,William Gropp,P
Harry Buhrman,Alessandro Panconesi,P
Harry Buhrman,Riccardo Silvestri,P
Alessandro Panconesi,Riccardo Silvestri,P
Riccardo Silvestri,Paul M. B. Vitányi,P
Bonnie L. Webber,Alistair Knott,P
Aravind K. Joshi,Alistair Knott,P
Edith Hemaspaandra,Steffen Reith,P
Edith Hemaspaandra,Heribert Vollmer,P
Laurent Granvilliers,Eric Monfroy,P
Naren Ramakrishnan,Theodore S. Rappaport,P
Layne T. Watson,Theodore S. Rappaport,P
Clifford A. Shaffer,Theodore S. Rappaport,P
William H. Tranter,Theodore S. Rappaport,P
Bard Bloom,Wan Fokkink,P
Bard Bloom,Rob J. van Glabbeek,P
Wei Li 0022,Yuefei Sui,P
David De Roure,Nigel R. Shadbolt,P
Bruno Durand,Leonid A. Levin,P
Leonid A. Levin,Alexander Shen,P
Samir Chopra,Aditya Ghose,P
Samir Chopra,Thomas Andreas Meyer,P
Aditya Ghose,Thomas Andreas Meyer,P
Marc Daumas,Laurent Théry,P
Alessandro Mei,Romeo Rizzi,P
Ming Li 0001,Xin Li,P
Xin Chen,Xin Li,P
Xin Chen,Paul M. B. Vitányi,P
Xin Li,Bin Ma,P
Xin Li,Paul M. B. Vitányi,P
Bin Ma,Paul M. B. Vitányi,P
Matthew Andrews,Ashish Goel,P
Antonio Fernández 0001,Ashish Goel,P
Ashish Goel,Lisa Zhang,P
Marco Zaffalon,Marcus Hutter,P
David Eppstein,George S. Lueker,P
Joe Kilian,Charles Rackoff,P
Hsueh-I Lu,Hsu-Chun Yen,P
Timothy Y. Chow,Fabián A. Chudak,P
Steven Bird,Chu-Ren Huang,P
Gary Simons,Chu-Ren Huang,P
David R. Karger,Neal E. Young,P
Philip N. Klein,Mikkel Thorup,P
Clifford Stein,Mikkel Thorup,P
Clifford Stein,Neal E. Young,P
Mikkel Thorup,Neal E. Young,P
Jan Chomicki,Bart Kuijpers,P
Bart Kuijpers,Peter Z. Revesz,P
Mordecai J. Golin,Claire Kenyon,P
Alexander I. Barvinok,Sándor P. Fekete,P
Alexander I. Barvinok,David S. Johnson,P
Alexander I. Barvinok,Arie Tamir,P
Alexander I. Barvinok,Gerhard J. Woeginger,P
Sándor P. Fekete,David S. Johnson,P
Sándor P. Fekete,Arie Tamir,P
David S. Johnson,Arie Tamir,P
David S. Johnson,Gerhard J. Woeginger,P
Arie Tamir,Gerhard J. Woeginger,P
Javed A. Aslam,Clifford Stein,P
Javed A. Aslam,Neal E. Young,P
Sándor P. Fekete,Rudolf Fleischer,P
Sándor P. Fekete,Aviezri S. Fraenkel,P
Rudolf Fleischer,Aviezri S. Fraenkel,P
Nadia Creignou,Olivier Dubois 0002,P
Hervé Daudé,Olivier Dubois 0002,P
Nong Ye,Xiangyang Li,P
Vassilios S. Verykios,Lefteri H. Tsoukalas,P
Feng Lin 0001,Hao Ying,P
Aluizio F. R. Araújo,Helge J. Ritter,P
Nikolaos G. Bourbakis,Cris Koutsougeras,P
J. Sukarno Mertoguno,Cris Koutsougeras,P
Mohammad R. Sayeh,David A. Wood 0001,P
Stefan Chanas,Didier Dubois,P
Jian Ma 0008,Quanling Wei,P
Kaoru Hirota,Salvatore Sessa,P
Xiaobo Zhao,Zhe George Zhang,P
Benjamin B. M. Shao,H. Raghav Rao,P
Maria Francesca Costabile,Franca Garzotto,P
Maria Francesca Costabile,Paolo Paolini,P
Witold Pedrycz,Andrzej Bargiela,P
Anup K. Sen,Subhas C. Nandy,P
Anup K. Sen,Bhargab B. Bhattacharya,P
Jong-Hwan Kim,Dong-Soo Kwon,P
Chin-Teng Lin,Tsern-Huei Lee,P
I-Fang Chung,Tsern-Huei Lee,P
Ming Li,Jose B. Cruz Jr.,P
Ming Li,Marwan A. Simaan,P
Paolo Bottoni,Shi-Kuo Chang,P
Shi-Kuo Chang,Piero Mussio,P
Guanrong Chen,Han-Xiong Li,P
Jagdish Chandra Patra,A. C. Kot,P
Wing-Kin Sung,David Wai-Lok Cheung,P
David Wai-Lok Cheung,Tak Wah Lam,P
Denis Gracanin,Ignac Lovrek,P
Kimon P. Valavanis,Ignac Lovrek,P
Zhi-Qiang Liu,Leonard T. Bruton,P
Zhi-Qiang Liu,James M. Keller,P
Zhi-Qiang Liu,Cishen Zhang,P
Leonard T. Bruton,James C. Bezdek,P
Leonard T. Bruton,James M. Keller,P
Leonard T. Bruton,Cishen Zhang,P
James C. Bezdek,Cishen Zhang,P
James M. Keller,Cishen Zhang,P
Toshio Tsuji,Pietro Morasso,P
Toshio Tsuji,Vittorio Sanguineti,P
Pietro Morasso,Makoto Kaneko,P
Vittorio Sanguineti,Makoto Kaneko,P
Yih-Jen Horng,Chia-Hoang Lee,P
Jian Chen,Xiping Song,P
Q. M. Jonathan Wu,Hung-Tat Tsui,P
Hung-Tat Tsui,William A. Gruver,P
Jie Zhou,Sankar K. Pal,P
Chi-Hsu Wang,Chin-Teng Lin,P
Swapan Raha,Nikhil R. Pal,P
Nikhil R. Pal,Kumar Sankar Ray,P
Jie Li 0002,Keqin Li 0001,P
Jie Li 0002,Si-Qing Zheng,P
Anastasios A. Economides,Athanasios Kehagias,P
Wai Lam,Zhenyuan Wang,P
Stephen J. Boies,John K. Tsotsos,P
Lei Xu 0001,Irwin King,P
Boaz Lerner,Christopher M. Bishop,P
Haruhiko Nishimura,Ferdinand Peper,P
Mark K. Goldberg,Malik Magdon-Ismail,P
Gregor Kemper,Gunter Malle,P
Peter Paule,Otmar Scherzer,P
Arne Ziegler,Karl-Heinz Best,P
Arne Ziegler,Gabriel Altmann,P
Karl-Heinz Best,Gabriel Altmann,P
Masahito Hirakawa,Piero Mussio,P
Junho Shim,K. Selçuk Candan,P
Bernd Meyer 0001,Peter J. Stuckey,P
Andrea De Lucia,Giuseppe Polese,P
John Domingue,Erkki Sutinen,P
Gennaro Costagliola,Erland Jungert,P
Margaret M. Burnett,Thomas R. G. Green,P
Margaret M. Burnett,Curtis R. Cook,P
Thomas R. G. Green,Curtis R. Cook,P
Allison Woodruff,Alexander Aiken,P
Allison Woodruff,Michael Stonebraker,P
Alexander Aiken,Michael Stonebraker,P
Michael F. Worboys,Eliseo Clementini,P
Kenneth M. Kahn,Allen Cypher,P
Kenneth M. Kahn,David Canfield Smith,P
Karl Meinke,L. J. Steggles,P
Huimin Lin,Wang Yi 0001,P
R. Nigel Horspool,Borivoj Melichar,P
Rob J. van Glabbeek,Ursula Goltz,P
Paolo Bottoni,Carlos Martín-Vide,P
Paolo Bottoni,Grzegorz Rozenberg,P
Jürgen Dassow,Gabriel Thierrin,P
Jürgen Dassow,Sheng Yu,P
Gabriel Thierrin,Sheng Yu,P
Luc Moreau 0001,Jean Duprat,P
Arend Rensink,Heike Wehrheim,P
Kim S. Larsen,Thomas Ottmann,P
Thomas Ottmann,Eljas Soisalon-Soininen,P
Martin Buehler,H. Benjamin Brown Jr.,P
H. Benjamin Brown Jr.,Daniel E. Koditschek,P
Cem Ünsal,Pradeep K. Khosla,P
M. Anthony Lewis,George A. Bekey,P
Shuji Hashimoto,Seinosuke Narita,P
Shuji Hashimoto,Hironori Kasahara,P
Shuji Hashimoto,Katsuhiko Shirai,P
Shuji Hashimoto,Atsuo Takanishi,P
Shuji Hashimoto,Shigeki Sugano,P
Shuji Hashimoto,Jin'ichi Yamaguchi,P
Shuji Hashimoto,Toshio Morita,P
Shuji Hashimoto,Keisuke Kato,P
Seinosuke Narita,Katsuhiko Shirai,P
Seinosuke Narita,Shigeki Sugano,P
Seinosuke Narita,Jin'ichi Yamaguchi,P
Seinosuke Narita,Toshio Morita,P
Seinosuke Narita,Keisuke Kato,P
Hironori Kasahara,Katsuhiko Shirai,P
Hironori Kasahara,Atsuo Takanishi,P
Hironori Kasahara,Shigeki Sugano,P
Hironori Kasahara,Jin'ichi Yamaguchi,P
Hironori Kasahara,Toshio Morita,P
Hironori Kasahara,Keisuke Kato,P
Katsuhiko Shirai,Atsuo Takanishi,P
Katsuhiko Shirai,Shigeki Sugano,P
Katsuhiko Shirai,Jin'ichi Yamaguchi,P
Katsuhiko Shirai,Toshio Morita,P
Katsuhiko Shirai,Keisuke Kato,P
Atsuo Takanishi,Shigeki Sugano,P
Atsuo Takanishi,Toshio Morita,P
Atsuo Takanishi,Keisuke Kato,P
Shigeki Sugano,Jin'ichi Yamaguchi,P
Shigeki Sugano,Keisuke Kato,P
Jin'ichi Yamaguchi,Toshio Morita,P
Jin'ichi Yamaguchi,Keisuke Kato,P
Toshio Morita,Keisuke Kato,P
Li Xu,Yuan F. Zheng,P
Auke Jan Ijspeert,Luca Maria Gambardella,P
Aude Billard,Luca Maria Gambardella,P
Hiroshi Saito,Toshi Takamori,P
Daniela Rus,Gregory S. Chirikjian,P
Ying Zhang,John Lamping,P
Terrence J. Sejnowski,Marwan A. Jabri,P
John F. Canny,Arvin Agah,P
Barbara F. La Scala,Alfonso Farina,P
Alfonso Farina,Sebastiano B. Serpico,P
Alfonso Farina,Lorenzo Bruzzone,P
Massimo De Santo,Carlo Sansone,P
Massimo De Santo,Mario Vento,P
Ludmila Kuncheva,Marina Skurichina,P
Fabio Roli,Josef Kittler,P
Lorenzo Bruzzone,Gianni Vernazza,P
Guido Governatori,Arthur H. M. ter Hofstede,P
Xiaojun Shen,Nicolas D. Georganas,P
Andrei Paun,Grzegorz Rozenberg,P
Bhargab B. Bhattacharya,Malay Kumar Kundu,P
Min-Shiang Hwang,Shin-Jia Hwang,P
Churn-Jung Liau,Duen-Ren Liu,P
Simone Tini,Adriano Peron,P
James F. Peters,Jaroslaw Stepaniuk,P
Ewa Orlowska,Hui Wang 0001,P
Hans L. Bodlaender,Michael J. Dinneen,P
Hans L. Bodlaender,Bakhadyr Khoussainov,P
Tudor Balanescu,Florentin Ipate,P
Anthony J. Cowling,Florentin Ipate,P
Marian Gheorghe,Florentin Ipate,P
Churn-Jung Liau,Yiyu Yao,P
Peter Sanders 0001,Roland Vollmar,P
Peter Sanders 0001,Thomas Worsch,P
Michel A. Reniers,Jan Friso Groote,P
Michel A. Reniers,Jos van Wamel,P
Stéphane Demri,Ulrike Sattler,P
Roberto M. Amadio,Gérard Boudol,P
Christian Ronse,Jean Serra,P
Kenneth W. Regan,Carl H. Smith,P
José Carmo,Robert Demolombe,P
Petr Hájek 0001,Sauro Tulipani,P
Viviana Bono,Jerzy Tiuryn,P
Rakesh M. Verma,Michaël Rusinowitch,P
Rakesh M. Verma,Denis Lugiez,P
Michaël Rusinowitch,Denis Lugiez,P
Rainer E. Burkard,Yixun Lin,P
Yixun Lin,Günter Rote,P
Danny Dolev,Nathan Linial,P
Danny Dolev,Noam Nisan,P
Danny Dolev,Michal Parnas,P
Nathan Linial,Michal Parnas,P
Michele Flammini,Stephane Perennes,P
Nimrod Megiddo,Orli Waarts,P
Leszek Gasieniec,David Peleg,P
Dorit Dor,Johan Håstad,P
Johan Håstad,Uri Zwick,P
Alexander A. Ageev,Refael Hassin,P
Edgar M. Palmer,Ronald C. Read,P
Ronald C. Read,Robert W. Robinson,P
Joseph Cheriyan,András Sebö,P
Joseph Cheriyan,Zoltán Szigeti,P
András Sebö,Zoltán Szigeti,P
Hikoe Enomoto,Mirko Hornák,P
Hikoe Enomoto,Stanislav Jendrol',P
Benny Sudakov,Uri Zwick,P
Michal Karonski,Alessandro Panconesi,P
Ryoh Fuji-Hara,Jianxing Yin,P
Ying Miao,Jianxing Yin,P
Michel X. Goemans,Maurice Queyranne,P
Michel X. Goemans,Andreas S. Schulz,P
Michel X. Goemans,Yaoguang Wang,P
Maurice Queyranne,Andreas S. Schulz,P
Andreas S. Schulz,Yaoguang Wang,P
Noga Alon,Charles J. Colbourn,P
Noga Alon,Alan C. H. Ling,P
Noga Alon,Martin Tompa,P
Graham R. Brightwell,F. Bruce Shepherd,P
Michael Barnett 0001,Wolfram Schulte,P
Marja Kuittinen,Erkki Sutinen,P
Daniele Frigioni,Laura Tarantino,P
Matjaz Gams,Marko Bohanec,P
Yong Li,Bo Yang,P
Vladimir B. Bajic,Artemis G. Hatzigeorgiou,P
Vladimir Brusic,Artemis G. Hatzigeorgiou,P
Josef Pieprzyk,Xian-Mo Zhang,P
Albert Benveniste,Axel Poigné,P
Orna Grumberg,Assaf Schuster,P
Rajeev Alur,Robert K. Brayton,P
Robert K. Brayton,Thomas A. Henzinger,P
Javier Esparza,Walter Vogler,P
Doron A. Peled,Antti Valmari,P
Krishnaprasad Thirunarayan,Robert L. Ewing,P
Ronald H. Hardin,Robert P. Kurshan,P
Ronald H. Hardin,Moshe Y. Vardi,P
Robert P. Kurshan,Moshe Y. Vardi,P
Vigyan Singhal,Alberto L. Sangiovanni-Vincentelli,P
Werner Damm,David Harel,P
K. Mani Chandy,Michel Charpentier,P
Graeme Smith,John Derrick,P
Robert P. Kurshan,Marius Minea,P
Robert P. Kurshan,Doron A. Peled,P
Ching-Wen Chen,Chung-Ping Chung,P
Kai-Yuan Cai,David Zhang 0001,P
Robert L. Glass,Tsong Yueh Chen,P
William B. Frakes,Giancarlo Succi,P
Shamkant B. Navathe,Hyeun-Suk Rhee,P
Wu-Chi Chen,Krishna M. Kavi,P
N. Hari Narayanan,Kai-Hsiung Chang,P
Hans van Vliet,Jan Bosch,P
Brandon Dixon,David Cordes,P
Hai Zhuge,To-Yat Cheung,P
Hai Zhuge,Hung Keng Pung,P
To-Yat Cheung,Hung Keng Pung,P
Abdel Elah Al-Ayyoub,Abdullah Al-Dhelaan,P
Khaled Day,Abdullah Al-Dhelaan,P
Gerald T. Mackulak,James S. Collofello,P
June M. Verner,William M. Evanco,P
William M. Evanco,Katherine W. McCain,P
Chen Wang,Yong Meng Teo,P
Johnny Wong,Vasant G. Honavar,P
Johnny Wong,Les Miller,P
Hong Zhu,Dan Diaper,P
Marcus Fontoura,Celso C. Ribeiro,P
Carlos José Pereira de Lucena,Celso C. Ribeiro,P
Tien-Fu Chen,Chung-Ping Chung,P
Maurizio Morisio,Carolyn B. Seaman,P
Maurizio Morisio,Victor R. Basili,P
Tien-Tsin Wong,Chi-Sing Leung,P
Pheng-Ann Heng,Chi-Sing Leung,P
Sankar Basu,Alberto Del Bimbo,P
Sankar Basu,Ahmed H. Tewfik,P
Sankar Basu,HongJiang Zhang,P
Alberto Del Bimbo,Ahmed H. Tewfik,P
Alberto Del Bimbo,HongJiang Zhang,P
Ahmed H. Tewfik,HongJiang Zhang,P
Yuan F. Zheng,Stanley C. Ahalt,P
Jhing-Fa Wang,Jar-Ferr Yang,P
Ebroul Izquierdo,Mohammed Ghanbari,P
Rohini K. Srihari,Aidong Zhang,P
Hau-San Wong,Sun-Yuan Kung,P
Philip Edmonds,Adam Kilgarriff,P
John Tait,Branimir Boguraev,P
John Tait,Christian Jacquemin,P
Branimir Boguraev,Christian Jacquemin,P
Lynette Hirschman,Robert J. Gaizauskas,P
Krishnan Balachandran,Jong Yeoul Park,P
Ko-Wei Lih,Kemin Zhang,P
Pierre Degond,Axel Klar,P
Dietmar Cieslik,Andreas W. M. Dress,P
