source,target,prediction
Edgar N. Gilbert,Takashi Washio,N
Eduardo Rivera-Campo,Jon T. Butler,N
Andrew V. Goldberg,Luis Magdalena,N
Jens B. Schmitt,Alvin Bayliss,N
Mark C. Paulk,Philippe Jacquet,N
Sheng-Fuu Lin,Dana Randall,N
Christos N. Capsalis,Rüdiger Reischuk,N
Shie-Jue Lee,Vladimir A. Protopopescu,N
Pierre Rouchon,John G. Taylor,N
S. C. Chang,Sanda M. Harabagiu,N
Ignacy Duleba,Benjamin B. Kimia,N
Shamkant B. Navathe,Timothy Arndt,N
José Manuel Gutiérrez,Jeffrey S. Rosenschein,N
Dominic Duggan,Lex Hendriks,N
Michel Talagrand,Xian-He Sun,N
Heiner Stuckenschmidt,Jean-Michel Hélary,N
Bijan Fazlollahi,Dorina C. Petriu,N
Chaio-Shiung Chen,Wei-Ming Lin,N
A. Salam,Petra Schuurman,N
Jonq Juang,Ian J. Lloyd,N
Eduardo D. Sontag,Fred Daneshgaran,N
Manfred Glesner,Mark E. Rorvig,N
Giovanni Monegato,John-Jules Ch. Meyer,N
Wen-Xin Qin,Sanjeev Mahajan,N
Carla D. Savage,Elfreda A. Chatman,N
Xiao-Chuan Cai,Mikhail Auguston,N
Kay A. Robbins,Alan C. Evans,N
Yoshitsugu Yamamoto,Roger McHaney,N
Jyrki Nummenmaa,Minoru Okada,N
Andrea Garulli,Roy L. Streit,N
L.-M. Reissell,Nabil Shalaby,N
William T. Trotter,Pier Paolo Civalleri,N
Mamadou Mboup,Vilmar Trevisan,N
Vikram S. Adve,Gurusamy Mohan,N
Yi Wang,Judith A. Blake,N
Shunlin Liang,Richard O. Mason,N
Roger King,Josep M. Brunat,N
Marc Roubens,Oren Etzioni,N
András Gergely Valkó,Stephen Gilmore,N
Francisco Gallego Lupiáñez,Anne E. Kwitek,N
Michael N. Huhns,Chung-Ta King,N
Greg Hjorth,Ee-Chien Chang,N
Guijun Wang,William R. D'Angelo,N
Boris Aronov,Petr Zagalák,N
Mutsuo Nakaoka,Eng-Wee Chionh,N
Vytautas Stuikys,Saman K. Halgamuge,N
Chwan-Hwa John Wu,David R. Millen,N
Wen-Jin Woan,Mark A. Friedl,N
Simon Litsyn,Joel Spencer,N
Biren Prasad,Gabriele Falciasecca,N
Imrich Vrto,Sriram Padmanabhan,N
Paul Shabajee,Satish Nambisan,N
Shaohua Tan,Faker Ben Belgacem,N
Antonio Flores-Sintas,Alex B. Gershman,N
Chinthananda Tellambura,Glenn Tesler,N
Bülent Sankur,Hunter S. Snevily,N
Bruce W. Suter,V. David Sánchez A.,N
José M. Molina,Valery Trifonov,N
Bruce Wile,Ion Muslea,N
Shaun Quegan,James A. Reeds,N
Paolo Giacomazzi,Jean-Louis Krivine,N
Chris J. Myers,Rajnikant V. Patel,N
Toru Hasunuma,Silvano Martello,N
Cheng Wu,Susumu Goto,N
Ángel Marín,Masakazu Kojima,N
Ross T. Brady,Son V. Nghiem,N
Mohan S. Kankanhalli,Katsuyuki Hagiwara,N
Anantha Chandrakasan,Shinji Kusumoto,N
Gheorghe Tecuci,Abhijit Chatterjee,N
Klaus Obermayer,András Gyárfás,N
Robert Simon,Marius A. Janson,N
Takashi Gojobori,Tibor Gyimóthy,N
Vincent Wertz,Nirmal R. Saxena,N
Michele Flammini,Michael I. Miller,N
Fernanda Pambianco,Beng Chin Ooi,N
Nikolaos F. Matsatsinis,Norman C. Beaulieu,N
Steven S. Seiden,Jingzhong Zhang,N
Wen-Shenq Juang,David A. Sprecher,N
Ilkyeong Moon,Charles U. Martel,N
Yoshiko Wakabayashi,Gilles Venturini,N
Arieh Iserles,Raymond K. Cheung,N
Raffaele Bolla,Martha W. Evens,N
Wei Chen 0007,Hideyuki Takagi,N
Patrick J. Hayes,Cheri Speier,N
Romeo Rizzi,Shelby Pereira,N
Parris K. Egbert,Colin de la Higuera,N
Pedro Larrañaga,Todd Wareham,N
Claudio Arbib,Vicente Pérez-Muñuzuri,N
Ming Zhang,Yacov Hel-Or,N
Sing Kiong Nguang,David Walker,N
Ruth E. Shaw,Peter J. Brown,N
Jonathan Walpole,Karl J. Friston,N
Umesh Chandra Gupta,Dinesh K. Pai,N
Chantana Chantrapornchai,Helen R. Tibbo,N
Pierre-Louis Curien,O. B. Efremides,N
Mark Rouncefield,Girish H. Subramanian,N
R. Andrew Russell,Erkki Vilkman,N
Jörg-Rüdiger Sack,Kiyohiro Shikano,N
Elizabeth Acosta-Gonzaga,H. Siegfried Stiehl,N
Ramesh K. Sitaraman,Hsing-Lung Chen,N
Michel Le Breton,Wen F. Lu,N
Markku Sakkinen,Veerle Fack,N
Bruno Courcelle,Yi-Min Wang,N
Zeungnam Bien,Vincenzo Di Lecce,N
Ramesh A. Gopinath,William M. Evanco,N
Dibyendu Nandy,Chan-Ik Park,N
Gerard D. Finn,Pål Orten,N
Abdellah El Moudni,Asish Mukhopadhyay,N
Rohini K. Srihari,Noboru Ohnishi,N
Mahmoud Meribout,Peter Händel,N
Benedikt Löwe,Mohsen Guizani,N
Michael Larsen,Andreas Kuehlmann,N
Slobodan K. Simic,Richard J. Millar,N
Bernd Blobel,Stephan Brandt,N
Wenjun Zeng,Sidney A. Davis,N
Jesús Cid-Sueiro,Masoumeh Nasiri-Kenari,N
Thierry Denoeux,Sergio De Agostino,N
George T. Heineman,Shih-Sen Chang,N
Giovanni Muscato,Richard Pollack,N
Gui Liang Feng,Margaret Kinnell,N
Toshimichi Saito,Marc Cavazza,N
Fedor V. Fomin,Kuo-Chu Chang,N
Matt E. Thatcher,Anna Ciampolini,N
Julie A. Jacko,J. H. Sims Williams,N
Brian Boffey,M. P. Biswal,N
Kevin M. Passino,Giorgio Ausiello,N
George A. Gravvanis,Xiaohua Xia,N
Robert D. Russell,Prathima Agrawal,N
Ruey-Wen Liu,Martha E. Crosby,N
Yeh-Ching Chung,Mile K. Stojcev,N
Rainer Kemp,Chiara Puglisi,N
Karlheinz Voigt,Christine A. Orengo,N
Andrew V. Goldberg,M. Reha Civanlar,N
Lisa R. Markus,Douglas H. Norrie,N
Takayuki Nakamura,Stephen Hurley,N
Larry Hauser,Mariusz Wozniak,N
Anil K. Jain 0001,Lawrence K. Saul,N
Kwok-Yan Lam,Amitava Mukherjee,N
Peter Buchholz 0001,Ce-Kuen Shieh,N
Evangelia Tzifa,Alan Jones,N
Norman L. Johnson,Wang-Chien Lee,N
Dayanand S. Rajan,Paul Johannesson,N
Hans-Joachim Böckenhauer,James H. Anderson,N
George Ferguson,Eric S. Raymond,N
Gregor Kemper,Jun Li,N
Nicole Bäuerle,Terenziano Raparelli,N
Christian Stangier,H. Zhang,N
Xiao-Qing Jin,Stefan Vandewalle,N
Falai Chen,Wolf H. Holzmann,N
John C. Henderson,Eduard H. Hovy,N
José Antonio Lozano,Athanasios A. Rontogiannis,N
José Álvarez-Ramírez,Angela Y. Wu,N
Jian Lu,Luigi Bedini,N
Gopal Dommety,Yves Caseau,N
Jacek M. Zurada,Karen Trovato,N
Ming-Chi Lee,Ruud M. Bolle,N
Yusheng Li,Daniel L. Noneaker,N
Horst A. Eiselt,Gerhard Heyer,N
Pamela C. Cosman,Vladimir A. Emelichev,N
Todd M. Austin,Desmond G. Higgins,N
Lars Kai Hansen,Steve Vinoski,N
Theodora A. Varvarigou,Georg Hartmann,N
Akkihebbal L. Ananda,Vijay Kumar 0002,N
Baining Guo,Alain Pinsonneault,N
Harpreet S. Sawhney,Gerald Penn,N
Wei-Ming Lin,Paolo Pecchiari,N
Tobias Kollmann,Manfred A. Jeusfeld,N
R. J. Martin,Joos Heintz,N
Philippe Bidaud,Asok Ray,N
Yousef Alavi,Xiaoping Li,N
Frans M. J. Willems,Hong Zhao,N
Wei-Song Lin,George M. Giaglis,N
Blaise Cronin,Adrian Demaid,N
Naotake Kamiura,Stan Z. Li,N
William E. Moen,Roberto Sabella,N
Baining Guo,Bruce C. Orcutt,N
Ralph L. Hollis,Peter Pirsch,N
Michel Gilloux,Joseph H. Silverman,N
Eric C. Rosen,Gianluca Cena,N
Felice Cardone,Kenneth E. Rosing,N
R. Kelly Rainer Jr.,Miron Abramovici,N
Martyn Edwards,Serge Nicaise,N
David R. Streatfield,Alexander Hartov,N
Alexander Tuzikov,Antonio M. Peinado,N
Arlene A. Pascasio,Colin G. Drury,N
R. Bruce Kellogg,Jeanne W. Ross,N
Jinwen Ma,Dick de Ridder,N
Srinivasan Seshan,Komei Fukuda,N
Mainak Mazumdar,Rudy Lauwereins,N
Firoz Kaderali,Lucas Jódar,N
Claude Le Pape,W. Bruce Croft,N
Catriona Macaulay,Andrew R. Nix,N
Antonio M. Peinado,Jui-Cheng Yen,N
John A. Taylor,Paul S. Min,N
Adam Belloum,Andrew Eisenberg,N
Peter Sudhölter,Shai Herzog,N
Srini B. Tridandapani,Francesco Tortorella,N
Sivan Toledo,Vijay Raghavan 0002,N
Joseph P. Loyall,Carlo Bellettini,N
Francis Y. L. Chin,Gerhard Widmer,N
Nobuki Tokura,Hartmut Schmeck,N
Florian Jarre,Norio Akamatsu,N
Stanislaw H. Zak,Edwin R. Hancock,N
Johann Hurink,Jürg Nievergelt,N
Amedeo Caflisch,Steven Dubowsky,N
D. Yves von Cramon,James P. Crutchfield,N
Gerald D. Cain,Simon R. Schultz,N
Eibe Frank,Kerstin Röse,N
José M. N. Leitão,Dirk Schulz 0001,N
Zhi-Long Chen,William J. Wilson,N
Eric Rogers,María Amparo Vila Miranda,N
Shuji Hashimoto,Steven Homer,N
Roger Cerf,Gabriella Olmo,N
Ulrich Rückert 0001,Jaap van Oosten,N
Terry A. Halpin,Terje Aven,N
Norberto Eiji Nawa,Premkumar T. Devanbu,N
Jean-Baptiste Joinet,Boaz J. Super,N
Gail Reynard,Frank Shou-Cheng Tseng,N
Dietmar Cieslik,Andrew Lippman,N
Tamar Flash,Faouzi Ghorbel,N
Rakesh Agrawal 0001,Giovanni Semeraro,N
Janez Demsar,Ian Alexander,N
Alistair P. Rendell,Marc H. Scholl,N
Chao Lu 0001,Roger W. Brockett,N
Michel Grabisch,John F. Kolen,N
Rajesh Rajagopalan,Charles F. Webb,N
Fathallah Nouboud,Gue Myung Lee,N
Mark Moir,Jakob Krarup,N
Axel Jahn,William I. Gasarch,N
B. Bowonder,Betty A. Collis,N
Amparo Alonso-Betanzos,Luis Ferragut,N
Wenhu Wu,Jing-Sheng Song,N
Gordon I. McCalla,Luciano Alparone,N
Chris Sauer,Gregory D. Hager,N
David B. Johnson,Michael L. Gibson,N
Rong Lin,Jawed I. A. Siddiqi,N
Pedro Isasi,Charles C. Weems,N
William G. Griswold,Jozef Kelemen,N
Éva Tardos,Tone Bratteteig,N
Renling Jin,Joseph E. Urban,N
Beat F. Schmid,Arie Bialostocki,N
Ta-Hsin Li,Daniel Panario,N
Henk F. Moed,Mikko Lehtokangas,N
Carl T. Kelley,Kee Chaing Chua,N
Sanjeev Khanna,Yoav Y. Schechner,N
Servando Espejo,Richard Watson,N
Larisa Maksimova,Pietro Marchisio,N
Roy D. Cideciyan,Carl M. Ellison,N
Katsumi Tadamura,K. C. Wong,N
Cornelius Croitoru,Dragos Cvetkovic,N
Bruce Fischl,Stephen R. Tate,N
Yu-Wei Chen,Waldo Fajardo,N
Olivier Avaro,Ulrike Lechner,N
Seung-Woo Seo,Satoru Kuhara,N
Atsushi Hasegawa,Beate Bollig,N
Laurent Tardif,Praveen K. Murthy,N
Shu Lin,Roderick R. Kunz,N
John N. Chiasson,Jean-Marie Proth,N
Frans Coenen,Peter A. Beling,N
Peter A. Flach,Rocco De Nicola,N
Sadaoki Furui,Ehab S. Al-Shaer,N
Albert Bijaoui,David Pisinger,N
Hirofumi Yokouchi,Ulrich Raber,N
Chi-Sung Laih,Christian H. Bischof,N
F. Javier Thayer,Liren Zhang,N
Detlef Nauck,Marcelo Finger,N
Denis A. Nicole,Se Hyun Park,N
N. Anders Petersson,Marcelo B. Mazza,N
Jing-Shing Yao,Ieke Moerdijk,N
Phillip A. Regalia,Yakup Paker,N
Silvia De Fina,Abraham Silberschatz,N
Gennadi Vainikko,H. Jonathan Chao,N
Elizabeth Bradley,Hosam M. F. AboElFotoh,N
Laurent Moccozet,Chih-Hui Chiu,N
Robert E. Mercer,Wolfgang Stürzlinger,N
Vincenzo Grassi,Riste Skrekovski,N
Jorge Almeida 0001,James N. Lyness,N
Gail C. Murphy,Allison Woodruff,N
Wen-Jin Woan,Emilio L. Zapata,N
Christopher G. Healey,Pere Constans,N
José Crespo,Frederic Green,N
Guglielmo Lunardon,James A. Reggia,N
John Anderson,Yosi Ben-Asher,N
Moshe Sidi,Klaus-Peter Löhr,N
Robin Pemantle,Siang W. Song,N
Louis Anthony Cox Jr.,Bhanu Raghunathan,N
Lutgarde M. C. Buydens,Ross D. King,N
Pawel Hitczenko,Guy Tremblay,N
Minoru Tanaka,Charles J. Burroughs Jr.,N
Gene Cooperman,Torbjörn Wigren,N
Lothar Gierl,Peter J. F. Lucas,N
Stanley J. Reeves,Andrew Turpin,N
Robert E. Uhrig,Camillo Fiorentini,N
Giancarlo Nota,Bing Yu,N
Guihai Chen,Subhashis Banerjee,N
Erol Basar,Michel Fliess,N
Matthew Andrews,W. J. Hurley,N
Ching-Ter Chang,Michael Wooldridge,N
Daan B. B. Rijsenbrij,Margi Levy,N
Daniel S. Yeung,Kok-Meng Lee,N
José Luis Montaña,Yuriy Tarannikov,N
Otto K. Ferstl,Zsolt Tuza,N
Christoph Dürr,Peter K. K. Loh,N
David S. Pallett,Francesca Arcelli Fontana,N
Ramarathnam Venkatesan,David R. Gilbert,N
Andrew B. Kahng,Chaz Schlindwein,N
Arvind Krishna,Burton A. Leland,N
Rodney W. Topor,Sigeru Omatu,N
Abdollah Khodkar,Amitabh Varshney,N
Thilo Weichert,Sankar Basu,N
Bernd Borchert,Ana García-Serrano,N
Michela Spagnuolo,Stefan Felsner,N
Willis H. Ware,Paul Sajda,N
Giovanni Soda,Florin Sultan,N
Vincent Villain,Giovanni Gallo,N
S. Sudarshan 0001,Alcides Lanza,N
Dennis M. Breuker,Catherine Plaisant,N
Arturo Carpi,Bang Ye Wu,N
Jianzhong Li,Henry M. Levy,N
Fabio Somenzi,Barrett R. Bryant,N
Nariman Sepehri,Niels da Vitoria Lobo,N
Charles Oppenheim,Giorgio Grillo,N
Emili Besalú,William P. Birmingham,N
Christopher A. Welty,Yukio Ohsawa,N
Kuo-En Chang,Grant Malcolm,N
David W. Reed,James L. Wayman,N
John Kim Pedersen,John J. Metzner,N
H. R. Hind,Eric Petajan,N
Irene Neilson,Yue Wang 0002,N
Georgios I. Doukidis,Ivan Luiz Marques Ricarte,N
Cristiana Bolchini,Anjan Sarkar,N
Patrizio Tomei,Fumio Miyazaki,N
Guido Torelli,David Zuckerman,N
Tadahiro Kitahashi,Jagdish Bansiya,N
Robert R. Hoffman,Luc Longpré,N
Francesco Bergadano,Adam Finkelstein,N
Pierre Courrieu,Jean-Louis de Bougrenet de la Tocnaye,N
Alexander V. Lukashin,Stefano Mizzaro,N
Mark E. Oxley,Wlodzislaw Duch,N
Henderik Alex Proper,Pier Paolo Civalleri,N
Thomas Vetter,Jack J. Baroudi,N
Tao Lin,K. Rajan,N
Eitan Altman,Andrew K. C. Wong,N
Giorgio Metta,Elise Bassecoulard,N
Graham R. Brightwell,Robert F. C. Walters,N
Juyang Weng,Attahiru Sule Alfa,N
Gejza Wimmer,Frédéric Maffray,N
Daniel Thalmann,Francesco Curatelli,N
Graeme Smith,Klaus-Dieter Schewe,N
Mariusz A. Fecko,David C. Croson,N
Eric L. Schwartz,Refik Molva,N
Reza Zoughi,Henry Crapo,N
Bhalchandra D. Thatte,Roger S. Cheng,N
Robert S. Garfinkel,István Kolossváry,N
Quentin L. Burrell,Yu-Chen Hu,N
Antonios Symvonis,Costas Courcoubetis,N
David B. Arnold,M. Stella Atkins,N
J. A. Dias da Silva,Dimitris Gritzalis,N
Ernst W. Mayr,Yashwant K. Malaiya,N
Mark Aagaard,Nick Reingold,N
Michael Wagner 0004,Nick G. Duffield,N
Oscar Porto,Fu-Chuang Chen,N
Gerassimos D. Barlas,Tommy W. S. Chow,N
Andrew Klapper,A. Lee Swindlehurst,N
Dietrich Kuske,Carl L. Gardner,N
Richard M. Karp,Ana C. Matos,N
Boris Tsybakov,Antón Civit Balcells,N
Bruce Edmonds,Siegfried Selberherr,N
Ovidiu Ivanciuc,Jytte Brender,N
James A. Whittaker,John A. Keane,N
David F. Shanno,Ofer Amrani,N
Paul Johannesson,N. R. Achuthan,N
David H. Bailey,Hisato Kobayashi,N
Jason I. Brown,Ee-Chien Chang,N
Mun Choon Chan,Enrico Gregori,N
Marco Gilli,Sandra A. Sandri,N
Sang Hyun Choi,Emanuele Trucco,N
Kjell Jørgen Hole,Salah Labhalla,N
Giovanni Adorni,Upamanyu Madhow,N
William L. Jorgensen,Myung-Joong Youn,N
Pere Constans,Walter Senn,N
Juan A. Méndez,Takehiro Inohara,N
Maurizio Gabbrielli,Harry L. Trentelman,N
Jian Yang,David P. Miller,N
Vangelis Karkaletsis,James Kempf,N
Peter C. Maxwell,Young-Gul Kim,N
Enric Plaza,Roger Z. Ríos-Mercado,N
Carlos Castro,Kurt Mehlhorn,N
Hans-Peter Lenhof,Huifang Sun,N
I. Vaughan L. Clarkson,Cornelis Vuik,N
Chuan-Heng Ang,Martin Bossert,N
M. Eduard Gröller,Jan E. Holly,N
Jean-Claude Falmagne,Reiner Anderl,N
Niels Ole Bernsen,Patrick Gros,N
David C. Blair,Bernhard Scholz,N
Samuel R. Buss,Yunkang Liu,N
Trieu-Kien Truong,Matthew A. Kupinski,N
Chris R. Jesshope,Richard C. Linger,N
Neil C. Audsley,Li Deng,N
Ryojun Ikeura,Martin Mundhenk,N
C. F. M. Vermeulen,Celia A. Glass,N
Shi-Jinn Horng,Arthur H. M. ter Hofstede,N
Richard A. Robb,Richard K. Squier,N
H. Altay Güvenir,Kasturi R. Varadarajan,N
Peter B. Key,Joseph M. Francos,N
Julio Ortega,Andrew Terrett,N
Steven R. Gordon,Peter Neuhaus,N
Alan J. Coulson,Kevin M. Passino,N
Gorazd Kandus,Maurice Mignotte,N
Davor Juretic,Howard M. Heys,N
Piotr J. Gmytrasiewicz,Jiannong Cao,N
Georgios Sakas,Gruia-Catalin Roman,N
Toshio Fukuda,Ashraf M. Abdelbar,N
Remy Baraille,Ge Wang 0001,N
Mu-Chun Su,David W. Juedes,N
Christina Soh,David F. Shanno,N
Ching-Wen Chen,Roy Friedman,N
Andreas Roessler,Kiyoshi Ando,N
Harald Johnsen,George A. Gravvanis,N
Klaus Schmaranz,Eric M. Rains,N
Charles Rackoff,James A. Gentry,N
Françoise Tisseur,Szabolcs Mikulás,N
William A. Barrett,Marios M. Polycarpou,N
Jaroslav Nesetril,Dilip Patel,N
Andrew S. Grimshaw,Luca Gemignani,N
Manfred Kudlek,Paul A. Gray,N
Claudio Bonivento,Benjamin Van Roy,N
Chris Newman,Ze-Nian Li,N
K. C. Gupta,Hortensia Galeana-Sánchez,N
Francesco Amato,Wolfgang Coy,N
Giuseppe Visaggio,Stefano Baronti,N
Doron Zeilberger,Sang-Chan Park,N
Frans M. J. Willems,Yonit Kesten,N
Joel H. Spencer,David John Broadhurst,N
Philip N. Klein,Yariv Aridor,N
Piero Fariselli,Isaac D. Scherson,N
Chen Zhou,T. K. Ho,N
Jun Zhang 0006,Phillip L. Ainsleigh,N
Fernand Gobet,Rüdiger Zarnekow,N
Jacques M. Bahi,Saleem N. Bhatti,N
Christopher M. Bishop,Donald E. Taylor,N
Frank Werner 0001,Hideo Matsuda,N
Garth A. Gibson,Franco Montagna,N
Wojciech T. Markiewicz,Chris Clifton,N
Allison Woodruff,Ronald L. Calabrese,N
André Langevin,Andreas Kuehlmann,N
Anoop Gupta,Paul Stefan Williams,N
Jie Wu 0001,Sharad S. Sane,N
Andrea Garulli,Fred R. McMorris,N
Patrick Amestoy,Michel Bauderon,N
Alexander Martin,Zongming Fei,N
Peter Damaschke,Leonard J. Seligman,N
Vijay Varadharajan,Thaleia Zariphopoulou,N
Maurice Bruynooghe,Timothy Poston,N
Athman Bouguettaya,Koji Tsuda,N
Kari Halonen,Peter J. Stuckey,N
Max M. North,John R. Miller,N
Michel Malabre,Knut Petras,N
Michael L. Norman,Wolf-Fritz Riekert,N
Thomas Becker,Jane M. Mackay,N
Shantanu Dutt,M. Howard Williams,N
Steven C. Hsu,Tony Gustafsson,N
Eiichi Yoshida,Erik Guttman,N
Bonnie L. Webber,Krishnaiyan Thulasiraman,N
Jean-Philippe Draye,Georgios Papaioannou,N
Ajay N. Jain,Andrew Rau-Chaplin,N
Gabriel Ciobanu,Woo-Jin Song,N
Peter Schefe,Gérard Boudol,N
Nikolaos Anerousis,Luis Gravano,N
Gabriel Valiente,András Prékopa,N
Francesco Zirilli,Barbara F. La Scala,N
Ferucio Laurentiu Tiplea,Umesh V. Vazirani,N
Thomas Keller 0002,Jim Austin,N
Sergio D. Cabrera,Christopher Fry,N
Barry Robson,Nader Bagherzadeh,N
Nahum Shimkin,Guoliang Zheng,N
Calton Pu,S. Ramachandran,N
Michael J. Holst,Leila Guerriero,N
Doris L. Carver,Alfredo N. Iusem,N
Serge Chaumette,Michael J. Maher,N
Jin-Young Choi,Santanu Chaudhury,N
Kyeongcheol Yang,Victor V. Solovyev,N
Chao-Tung Yang,Lina Khatib,N
Ton Storcken,Huan Liu,N
Wolfgang Willems,Seungwon Choi,N
William M. Evanco,Martin Held,N
Yue Joseph Wang,John E. Boyd,N
John K. Slaney,Raymond A. Paul,N
Raymond A. DeCarlo,Alexander A. Mikhalev,N
Don H. Johnson,Robert LaRose,N
Eric Angel,James G. Anderson,N
Thomas W. Ferratt,Pavel A. Pevzner,N
Eduardo Vega-Alvarado,Juan José Villanueva,N
Isak Gath,Jianhua Lu,N
Kjell Jørgen Hole,Michael F. Schwartz,N
José Luis Huertas,Roberto Todeschini,N
Timo Saarinen,Andrea Califano,N
Leo Harrington,Venkat Devarajan,N
Terry Gaasterland,Jianwei Zhang 0001,N
Valmir Carneiro Barbosa,Miroslav Krstic,N
David Aldous,C. P. Ravikumar,N
Pierre Girard,Zoran Gajic,N
Geoffrey P. Whittle,Dinesh Batra,N
Manuel Silva Suárez,Olle Persson,N
Anthony Vetro,Xiaochuan Pan,N
Shogo Nishida,Jong-Hwan Kim 0001,N
Alfons H. Salden,David W. Bates,N
Yeh-Ching Chung,Valeria De Antonellis,N
Lin Huang,Nicoletta De Francesco,N
James W. Fickett,Atsushi Hasegawa,N
Christian Lovis,Luc Devroye,N
Christopher A. Healy,Hiroshi Nakamura,N
Jean-Paul Berrut,William C. Purdy,N
Senén Barro,Herbert Kuchen,N
Diederik Verkest,Ton de Jong,N
Wilhelm Rossak,Sebastiaan Terwijn,N
Ming C. Leu,Francesca Arcelli Fontana,N
Alan C. H. Ling,Raymond McDowell,N
James P. Crutchfield,John R. Stembridge,N
Bruno Apolloni,Gang Li,N
Masami Shishibori,Lemin Li,N
Pierre T. Kabamba,Leopoldo Angrisani,N
Chia-Chi Huang,Ruth Breu,N
Alain Finkel,Idelfonso Tafur Monroy,N
Alan T. Murray,Richard Haberman,N
Michael B. Dillencourt,Guu-Chang Yang,N
Isi Mitrani,Marina Ruggieri,N
Yukiya Miura,Guoqiang Xue,N
Jian-Xin Xu 0001,Chiman Kwan,N
Giorgio Franceschetti,Klaus Jansen,N
Gideon F. Inbar,Brian V. Funt,N
Corrado Zanella,Dae Hee Youn,N
William C. Rounds,Jane Grimson,N
Michael S. Schlansker,Fred J. Heemstra,N
Mathias Kegelmann,Ronald H. Hardin,N
Yuke Wang,Mohamed-Slim Alouini,N
Peter J. Robinson 0001,Kalle Lyytinen,N
Meera Sitharam,Branko D. Kovacevic,N
Thomas Stützle,Marc Berthod,N
Soura Dasgupta,Steve Plimpton,N
Fethi A. Rabhi,Peter A. Beling,N
Anthony J. Kusalik,Tomás Madaras,N
Richard Cleve,Francisco M. García Olmedo,N
Claus-Peter Schnorr,Yasuyuki Sumi,N
Yanxiang He,Roman Kuc,N
Hiroshi G. Okuno,X. X. Huang,N
Ramon Carbó-Dorca,Gerhard Reinelt,N
Christel Baier,Sheng-Gang Li,N
Gerd Herzog,Chiara Renso,N
Dmitrii V. Pasechnik,X. Wang,N
Chris A. Czarnecki,Frank Yeong-Sung Lin,N
Hai Yang,Donald H. Kraft,N
Jehad Al-Dallal,Rakesh V. Vohra,N
Toomas P. Plaks,Soo-Mook Moon,N
Diane M. Strong,Walter Kellermann,N
B. Prabhakaran,Kiran R. Bhutani,N
John Cook,Lev Finkelstein,N
Robin Pemantle,Paolo Terenziani,N
Kevin D. Donohue,Pedro José Villegas,N
Sophia Tsakiridou,Andries van Dam,N
Thierry Coquand,Lorenzo Moreno,N
Arne Svensson,John E. Savage,N
Peter A. Todd,Jörg Rambau,N
Alan M. Davis,István Maros,N
Masayuki Numao,James H. Michels,N
Jose F. Quesada,Nikolai S. Zefirov,N
Endre Szemerédi,Balaji Prabhakar,N
Marwan Krunz,Jan van Leeuwen,N
István Talata,Martin Buss,N
Jules Vleugels,Hiroshi Tanaka,N
Allan Borodin,Ding-Zhu Du,N
Hidefumi Kawasaki,Zhiwei Xu,N
Warwick de Launey,Dimitrios Tzovaras,N
Isak Gath,Jirí Rosický,N
Fred J. Hickernell,Christian Freksa,N
David W. Miller,Kamal Premaratne,N
Henry Prakken,Josep Domingo-Ferrer,N
Mark A. Girolami,Martina Angela Sasse,N
Kirk P. Arnett,Colin P. Williams,N
Clara Pizzuti,David Garlan,N
Richard Bertram,Andrzej Roslanowski,N
Robert Bergevin,Florian Roussel,N
Hyuk-Jae Lee,Francine Blanchet-Sadri,N
Wayne C. Boncyk,Haym Hirsh,N
Beate Bollig,Roberto Basili 0001,N
Fangruo Chen,Weiwu Hu,N
Teck Seng Low,Vikram S. Adve,N
Gustaf Söderlind,Kim Allan Andersen,N
David T. Jones,Peter H. Bauer,N
Patrick van Bommel,Wolfgang Förstner,N
Jason I. Brown,Stuart Anderson,N
Kazufumi Ito,Gilles Labesse,N
Hsueh-I Lu,Akram Aldroubi,N
Jae Kyeong Kim,Massimo Marchiori,N
Arbee L. P. Chen,Manfred Brandt,N
Rafael Asenjo,Guang-Hong Yang,N
Jiqing Qiu,Luigi Portinale,N
Chia-Mei Chen,Hans-Dieter Burkhard,N
Bill N. Schilit,San-Chyi Chang,N
Christian Bessière,Rein van den Boomgaard,N
K. K. Ramakrishnan,Salvador Romaguera,N
Andrzej S. Nowak,Howard M. Schwartz,N
Roy Friedman,Kazuo Machida,N
Pierre Vilbé,Pekka J. Korhonen,N
Paul R. Cohen,Andrew S. French,N
Matti Hämäläinen,Zhiyong Liu,N
Joan Torrens,Stef Tijs,N
Peter A. Ng,Yuen-Tak Yu,N
Khaled Day,Michael J. Holst,N
John F. Canny,Branislav Djokic,N
Lawrence M. Seiford,Adam Mrózek,N
Lakmal D. Seneviratne,Sudhir S. Dixit,N
Hyunseung Choo,Enrico Martinelli,N
Kah Bin Lim,J. Mark Bull,N
Guy Leduc,William J. Stewart,N
Asuman Dogac,Viswanathan N. Bringi,N
Gianluca Reali,Luca Spalazzi,N
Stanislav Zák,Kenneth S. Vastola,N
Youngjik Lee,Sylvie Corteel,N
Yuri V. Matiyasevich,Giorgio Ausiello,N
Samir Akkouche,Juha Honkala,N
Ricardo L. de Queiroz,Sean R. Eddy,N
Alessio Lomuscio,Pinar Keskinocak,N
Bu-Sung Lee,Ari Rappoport,N
Heike Mildenberger,Jun Cao,N
Achilleas Sinefakopoulos,Georges Bastin,N
Shahram Ghandeharizadeh,H. Yan,N
Peter Hammond,Ana Cristina Bicharra Garcia,N
Loïc Colson,Luis L. Bonilla,N
